Date,Sigma_dlog_SOLVPN_dlog_SOLVPN,Sigma_dlog_SOLVPN_dlog_COPPER,Sigma_dlog_SOLVPN_dlog_DXY,Sigma_dlog_SOLVPN_d_UST10Y,Sigma_dlog_SOLVPN_dlog_VIX,Sigma_dlog_COPPER_dlog_SOLVPN,Sigma_dlog_COPPER_dlog_COPPER,Sigma_dlog_COPPER_dlog_DXY,Sigma_dlog_COPPER_d_UST10Y,Sigma_dlog_COPPER_dlog_VIX,Sigma_dlog_DXY_dlog_SOLVPN,Sigma_dlog_DXY_dlog_COPPER,Sigma_dlog_DXY_dlog_DXY,Sigma_dlog_DXY_d_UST10Y,Sigma_dlog_DXY_dlog_VIX,Sigma_d_UST10Y_dlog_SOLVPN,Sigma_d_UST10Y_dlog_COPPER,Sigma_d_UST10Y_dlog_DXY,Sigma_d_UST10Y_d_UST10Y,Sigma_d_UST10Y_dlog_VIX,Sigma_dlog_VIX_dlog_SOLVPN,Sigma_dlog_VIX_dlog_COPPER,Sigma_dlog_VIX_dlog_DXY,Sigma_dlog_VIX_d_UST10Y,Sigma_dlog_VIX_dlog_VIX
2022-04-06,0.00023589393921645828,3.205501494087675e-05,-1.1443988181750512e-05,-2.7468094577279654e-05,-0.0005731878399259457,3.205501494087675e-05,0.00033837182290011395,-7.363794867166149e-06,-2.78681258515925e-05,-0.0003957108309199564,-1.1443988181750512e-05,-7.363794867166149e-06,0.00010404035547506818,-6.243556757492707e-06,6.150545709534278e-05,-2.7468094577279654e-05,-2.78681258515925e-05,-6.243556757492707e-06,0.003696609217114609,-0.0010791249571833034,-0.0005731878399259457,-0.0003957108309199564,6.150545709534278e-05,-0.0010791249571833034,0.007462077015949932
2022-04-07,0.0002358826870941271,3.263651661384821e-05,-1.1405729027914236e-05,-3.397892800973487e-05,-0.0005664444374834796,3.263651661384821e-05,0.0003365918778968999,-7.34114720833689e-06,-3.213121459245074e-05,-0.0003910766759939488,-1.1405729027914236e-05,-7.34114720833689e-06,0.00010400425818887523,-5.797556369924769e-06,6.083322409753404e-05,-3.397892800973487e-05,-3.213121459245074e-05,-5.797556369924769e-06,0.003694807731531185,-0.0010734266628487418,-0.0005664444374834796,-0.0003910766759939488,6.083322409753404e-05,-0.0010734266628487418,0.007389215458192959
2022-04-08,0.00023454542162060582,3.219485382721342e-05,-1.1281800718027586e-05,-3.399230106099307e-05,-0.0005606389351695086,3.219485382721342e-05,0.0003348425027042835,-7.320520119865006e-06,-2.99213988555475e-05,-0.00038792020379190364,-1.1281800718027586e-05,-7.320520119865006e-06,0.00010396873465675832,-5.901261991796858e-06,6.0289469567171975e-05,-3.399230106099307e-05,-2.99213988555475e-05,-5.901261991796858e-06,0.0036646442344014174,-0.0010650028378707244,-0.0005606389351695086,-0.00038792020379190364,6.0289469567171975e-05,-0.0010650028378707244,0.007317246126088893
2022-04-11,0.0002346851700654663,3.4210509966643146e-05,-1.1279767682864831e-05,-4.084399502336664e-05,-0.000571855415177273,3.4210509966643146e-05,0.00033617330326204384,-7.421682683817853e-06,-4.0941284890832774e-05,-0.0004105190165986394,-1.1279767682864831e-05,-7.421682683817853e-06,0.00010393731103765814,-5.305808719031837e-06,6.0941434669491594e-05,-4.084399502336664e-05,-4.0941284890832774e-05,-5.305808719031837e-06,0.003663820887949896,-0.0009728934666082014,-0.000571855415177273,-0.0004105190165986394,6.0941434669491594e-05,-0.0009728934666082014,0.007435626066129397
2022-04-12,0.0002335899714557742,3.2751941690140666e-05,-1.1236978893131734e-05,-3.733772588395108e-05,-0.0005667598330525049,3.2751941690140666e-05,0.0003387647779188782,-7.036870250168381e-06,-5.427544341877662e-05,-0.0004036500005416648,-1.1236978893131734e-05,-7.036870250168381e-06,0.00010391741412069374,-6.114554367759077e-06,6.050532865823349e-05,-3.733772588395108e-05,-5.427544341877662e-05,-6.114554367759077e-06,0.0036663167057522906,-0.0009708332671915733,-0.0005667598330525049,-0.0004036500005416648,6.050532865823349e-05,-0.0009708332671915733,0.007363811984604254
2022-04-13,0.000233835173945373,3.2821914412091324e-05,-1.1698406817287176e-05,-4.277230993367442e-05,-0.0005774203405962005,3.2821914412091324e-05,0.0003364770604288471,-7.1107553976984545e-06,-5.519282164194749e-05,-0.0004037184177960462,-1.1698406817287176e-05,-7.1107553976984545e-06,0.00010408647687567102,-3.945641908199192e-06,6.582590736750577e-05,-4.277230993367442e-05,-5.519282164194749e-05,-3.945641908199192e-06,0.003651988285097046,-0.000901145885151258,-0.0005774203405962005,-0.0004037184177960462,6.582590736750577e-05,-0.000901145885151258,0.00745979486897848
2022-04-14,0.00023494911848551334,3.308826561892483e-05,-1.2422756165749462e-05,-6.16591795862785e-05,-0.0005777298154742741,3.308826561892483e-05,0.00033425644610174897,-7.243632944934953e-06,-5.9323804004735856e-05,-0.00040115624899960057,-1.2422756165749462e-05,-7.243632944934953e-06,0.00010433425664136026,2.7202619129058458e-06,6.725483566960081e-05,-6.16591795862785e-05,-5.9323804004735856e-05,2.7202619129058458e-06,0.003768592554730242,-0.0008442186138965951,-0.0005777298154742741,-0.00040115624899960057,6.725483566960081e-05,-0.0008442186138965951,0.0074012893631438354
2022-04-18,0.0002336041355543176,3.261096714316451e-05,-1.2313792759568281e-05,-6.112280026274182e-05,-0.0005718243102973401,3.261096714316451e-05,0.00033666906931212266,-6.6754583534057244e-06,-5.612548298516984e-05,-0.00040130850195724954,-1.2313792759568281e-05,-6.6754583534057244e-06,0.0001043425958257992,2.9646446439429215e-06,6.614820084223708e-05,-6.112280026274182e-05,-5.612548298516984e-05,2.9646446439429215e-06,0.0037333337983714468,-0.0008380575332580022,-0.0005718243102973401,-0.00040130850195724954,6.614820084223708e-05,-0.0008380575332580022,0.007331922457910784
2022-04-19,0.00023710145620878001,2.8955482379189317e-05,-1.1973596076103897e-05,-4.697363730600801e-05,-0.0005765287647028602,2.8955482379189317e-05,0.0003365957591859656,-6.758220816993678e-06,-6.488959284916285e-05,-0.0003901159279173928,-1.1973596076103897e-05,-6.758220816993678e-06,0.00010430891763801686,3.5429657596448477e-06,6.501865173077005e-05,-4.697363730600801e-05,-6.488959284916285e-05,3.5429657596448477e-06,0.0037349193422017194,-0.0008588702607701535,-0.0005765287647028602,-0.0003901159279173928,6.501865173077005e-05,-0.0008588702607701535,0.007282078815158297
2022-04-20,0.00023592766322721006,2.7765653488404207e-05,-1.2074364451267833e-05,-5.142834442931287e-05,-0.0005716244503964333,2.7765653488404207e-05,0.0003383393589436231,-5.684083774552684e-06,-4.1761672249486284e-05,-0.00038228461064596943,-1.2074364451267833e-05,-5.684083774552684e-06,0.00010451236417052841,9.013328825719237e-06,6.53310797215705e-05,-5.142834442931287e-05,-4.1761672249486284e-05,9.013328825719237e-06,0.003821529024199,-0.0008287838368860206,-0.0005716244503964333,-0.00038228461064596943,6.53310797215705e-05,-0.0008287838368860206,0.007214016617173574
2022-04-21,0.0002398388335092463,2.6534377482820454e-05,-1.2748427206809605e-05,-6.759496203924138e-05,-0.0005910146730163717,2.6534377482820454e-05,0.0003361285105120612,-5.483432958099092e-06,-3.832586137898933e-05,-0.00037391907275661037,-1.2748427206809605e-05,-5.483432958099092e-06,0.00010458710080326257,1.1438748228179218e-05,6.84639337557775e-05,-6.759496203924138e-05,-3.832586137898933e-05,1.1438748228179218e-05,0.003837108585039814,-0.000741034332225081,-0.0005910146730163717,-0.00037391907275661037,6.84639337557775e-05,-0.000741034332225081,0.007262474409522653
2022-04-22,0.00023897036491172123,2.7698865083316588e-05,-1.2823702580230467e-05,-6.565553886588938e-05,-0.0006006555772562507,2.7698865083316588e-05,0.00033762520165679096,-5.975685446043723e-06,-3.453349380049625e-05,-0.0004121397846707298,-1.2823702580230467e-05,-5.975685446043723e-06,0.0001046188103624825,1.0840926309469805e-05,7.372948905739493e-05,-6.565553886588938e-05,-3.453349380049625e-05,1.0840926309469805e-05,0.003802749965617552,-0.0007707019466169018,-0.0006006555772562507,-0.0004121397846707298,7.372948905739493e-05,-0.0007707019466169018,0.007647211580503507
2022-04-25,0.0002376038188930146,2.77783938283886e-05,-1.274598088272768e-05,-6.356287633544777e-05,-0.0005942148388353849,2.77783938283886e-05,0.00034073762232950355,-6.693624451623005e-06,-1.20789374373469e-05,-0.00040133403853899463,-1.274598088272768e-05,-6.693624451623005e-06,0.00010468281481085737,7.599837991816595e-06,7.20450817623079e-05,-6.356287633544777e-05,-1.20789374373469e-05,7.599837991816595e-06,0.003854781825063029,-0.0007360693397304635,-0.0005942148388353849,-0.00040133403853899463,7.20450817623079e-05,-0.0007360693397304635,0.007579879959591312
2022-04-26,0.00024118205508041586,2.8455991733123488e-05,-1.4217440928576216e-05,-3.698567069197849e-05,-0.0006411041294876407,2.8455991733123488e-05,0.0003385144818583361,-6.935023773844328e-06,-6.95557661700326e-06,-0.0004075087082971461,-1.4217440928576216e-05,-6.935023773844328e-06,0.00010515201474425558,-8.484262709469176e-07,8.837520796494201e-05,-3.698567069197849e-05,-6.95557661700326e-06,-8.484262709469176e-07,0.003953069319899202,-0.0010053446849237254,-0.0006411041294876407,-0.0004075087082971461,8.837520796494201e-05,-0.0010053446849237254,0.008068465570926728
2022-04-27,0.0002398193494886443,2.789309399699891e-05,-1.4143964468855791e-05,-3.852502501070888e-05,-0.0006329115587328508,2.789309399699891e-05,0.000337706696420613,-6.476357575872668e-06,3.933608096489663e-06,-0.00041352967003016405,-1.4143964468855791e-05,-6.476357575872668e-06,0.00010519658361668472,1.8305047422658008e-06,8.499959956703577e-05,-3.852502501070888e-05,3.933608096489663e-06,1.8305047422658008e-06,0.003988754035045454,-0.001064543371322327,-0.0006329115587328508,-0.00041352967003016405,8.499959956703577e-05,-0.001064543371322327,0.008053401700392777
2022-04-28,0.00024399265513622414,2.6634799294816124e-05,-1.2543135743416551e-05,-4.176353191520555e-05,-0.0006381411794615738,2.6634799294816124e-05,0.00033550178301045214,-6.668126890833113e-06,4.5312597183905516e-06,-0.0004073625669532571,-1.2543135743416551e-05,-6.668126890833113e-06,0.0001055268876928976,8.629988626269329e-07,8.112192769175378e-05,-4.176353191520555e-05,4.5312597183905516e-06,8.629988626269329e-07,0.003952223421543548,-0.0010463800232466637,-0.0006381411794615738,-0.0004073625669532571,8.112192769175378e-05,-0.0010463800232466637,0.007997847653915213
2022-04-29,0.0002515093176349012,2.922648482290303e-05,-1.078355001822555e-05,-7.256112585486959e-05,-0.0006706675870817209,2.922648482290303e-05,0.00033405875919522587,-6.079989525691984e-06,-5.47478358666253e-06,-0.00041570436544760125,-1.078355001822555e-05,-6.079989525691984e-06,0.000105769774786142,-4.840935772537927e-06,7.321186948393205e-05,-7.256112585486959e-05,-5.47478358666253e-06,-4.840935772537927e-06,0.004022491546273539,-0.0009003158849606037,-0.0006706675870817209,-0.00041570436544760125,7.321186948393205e-05,-0.0009003158849606037,0.008087886467680917
2022-05-02,0.00025079591799362106,3.136776795660599e-05,-1.1009166253336446e-05,-7.538123580097182e-05,-0.0006611114272858838,3.136776795660599e-05,0.0003391052285287812,-7.031385391031591e-06,-1.618310456028843e-05,-0.0004028976875476849,-1.1009166253336446e-05,-7.031385391031591e-06,0.0001058507710091138,-3.317739807664735e-06,7.12945530571362e-05,-7.538123580097182e-05,-1.618310456028843e-05,-3.317739807664735e-06,0.003998948606916587,-0.0009039153917597696,-0.0006611114272858838,-0.0004028976875476849,7.12945530571362e-05,-0.0009039153917597696,0.008018135611131615
2022-05-03,0.0002514061348095196,3.192868087713737e-05,-1.1270168566741068e-05,-7.660040992046405e-05,-0.0006672379460051346,3.192868087713737e-05,0.00033707529293978446,-7.114295491951456e-06,-1.6835915655251664e-05,-0.000404128053665565,-1.1270168566741068e-05,-7.114295491951456e-06,0.00010585727713132379,-2.9389049203861293e-06,7.281317793448942e-05,-7.660040992046405e-05,-1.6835915655251664e-05,-2.9389049203861293e-06,0.003961796869763498,-0.0008830117007601569,-0.0006672379460051346,-0.000404128053665565,7.281317793448942e-05,-0.0008830117007601569,0.008015551900617611
2022-05-04,0.0002511133403027371,3.2341249651072e-05,-1.2005554467710177e-05,-8.018137117002138e-05,-0.0006769991320611947,3.2341249651072e-05,0.0003351431113166887,-7.551376959334641e-06,-1.9272516160832796e-05,-0.00040993474104213264,-1.2005554467710177e-05,-7.551376959334641e-06,0.0001063876440824989,1.0915885829898801e-07,8.349705084317107e-05,-8.018137117002138e-05,-1.9272516160832796e-05,1.0915885829898801e-07,0.003938651447362974,-0.0008156881100589923,-0.0006769991320611947,-0.00040993474104213264,8.349705084317107e-05,-0.0008156881100589923,0.008157529115619053
2022-05-05,0.00025578435213585016,3.6860216665169526e-05,-1.5092867618563085e-05,-0.00010030655325270412,-0.0007159421100187491,3.6860216665169526e-05,0.00033658464177739096,-9.988145878185098e-06,-3.547158572137029e-05,-0.000441641661091687,-1.5092867618563085e-05,-9.988145878185098e-06,0.00010798778774410173,1.0965235556544623e-05,0.0001063784993191067,-0.00010030655325270412,-3.547158572137029e-05,1.0965235556544623e-05,0.003971104283349435,-0.0006527896175448556,-0.0007159421100187491,-0.000441641661091687,0.0001063784993191067,-0.0006527896175448556,0.00841497169373104
2022-05-06,0.0002543796325999258,3.6212635753272636e-05,-1.4776354616938765e-05,-0.00010292166341766721,-0.0007088177945635115,3.6212635753272636e-05,0.00033472707066395916,-1.0189944833560427e-05,-2.8524864612328358e-05,-0.00043716128501190333,-1.4776354616938765e-05,-1.0189944833560427e-05,0.00010808696848215622,6.942981393436784e-06,0.00010527675198760768,-0.00010292166341766721,-2.8524864612328358e-05,6.942981393436784e-06,0.0040178873278125535,-0.0006454322080110512,-0.0007088177945635115,-0.00043716128501190333,0.00010527675198760768,-0.0006454322080110512,0.008331830025214777
2022-05-09,0.00027856431610592824,4.3578407920132035e-05,-1.398022469183383e-05,-4.222326587344542e-05,-0.0007783855044788071,4.3578407920132035e-05,0.0003347009792882888,-9.893299733100856e-06,-1.0317166675871333e-05,-0.00045581430970564836,-1.398022469183383e-05,-9.893299733100856e-06,0.00010802243784900342,8.37723508561363e-06,0.00010229223021093087,-4.222326587344542e-05,-1.0317166675871333e-05,8.37723508561363e-06,0.004117092501074449,-0.0008167572988795739,-0.0007783855044788071,-0.00045581430970564836,0.00010229223021093087,-0.0008167572988795739,0.008477901633037908
2022-05-10,0.0002773084354901964,4.3027357328313944e-05,-1.3664232438300556e-05,-3.6313261625920224e-05,-0.0007642069267940228,4.3027357328313944e-05,0.0003323790493525005,-9.832702416160159e-06,-1.1408032410692902e-05,-0.00045264753975183343,-1.3664232438300556e-05,-9.832702416160159e-06,0.00010800081126815833,1.0118602169506884e-05,0.000103396083827918,-3.6313261625920224e-05,-1.1408032410692902e-05,1.0118602169506884e-05,0.004133769001908288,-0.0007423472602210353,-0.0007642069267940228,-0.00045264753975183343,0.000103396083827918,-0.0007423472602210353,0.008471312818248117
2022-05-11,0.0002759898225375722,4.35594743095194e-05,-1.3608419087868474e-05,-4.122737824999326e-05,-0.0007581890672361792,4.35594743095194e-05,0.00033209322114819063,-9.905539167473752e-06,-2.2469077291655448e-05,-0.00045156049767326826,-1.3608419087868474e-05,-9.905539167473752e-06,0.00010793517880815195,1.0955989266475533e-05,0.00010265099310047583,-4.122737824999326e-05,-2.2469077291655448e-05,1.0955989266475533e-05,0.004154709886085527,-0.0007160637242225629,-0.0007581890672361792,-0.00045156049767326826,0.00010265099310047583,-0.0007160637242225629,0.008393404361534842
2022-05-12,0.00027423243519252634,4.3264119922260745e-05,-1.3517949297913907e-05,-4.0387415119635035e-05,-0.0007503677759881764,4.3264119922260745e-05,0.00033760514228757337,-1.235418775868562e-05,1.6433733312562234e-06,-0.0004336736373975688,-1.3517949297913907e-05,-1.235418775868562e-05,0.00010868448999812807,3.0767267908620776e-06,9.727536556756794e-05,-4.0387415119635035e-05,1.6433733312562234e-06,3.0767267908620776e-06,0.004187013004775093,-0.0006681249284770332,-0.0007503677759881764,-0.0004336736373975688,9.727536556756794e-05,-0.0006681249284770332,0.008333296031648757
2022-05-13,0.00028254416599823797,4.7882137167408704e-05,-1.3731303286786372e-05,-2.0404374288484195e-05,-0.0007688635479468033,4.7882137167408704e-05,0.0003377662910612089,-1.2405731808683175e-05,1.1462541449673869e-05,-0.0004423977345092767,-1.3731303286786372e-05,-1.2405731808683175e-05,0.00010860972734616183,2.3672288985711094e-06,9.72039078163348e-05,-2.0404374288484195e-05,1.1462541449673869e-05,2.3672288985711094e-06,0.004184271148530402,-0.0007120747481136537,-0.0007688635479468033,-0.0004423977345092767,9.72039078163348e-05,-0.0007120747481136537,0.008318196777042725
2022-05-16,0.00028224561637250255,4.755860697115899e-05,-1.3201886403792412e-05,-1.4044400431351566e-05,-0.0007536395483926873,4.755860697115899e-05,0.0003354044218993517,-1.2241795922623763e-05,1.1973999348096736e-05,-0.00043720737976607287,-1.3201886403792412e-05,-1.2241795922623763e-05,0.00010862432182158312,3.924391301734574e-06,9.816694024257459e-05,-1.4044400431351566e-05,1.1973999348096736e-05,3.924391301734574e-06,0.004168247137203026,-0.0006745738731654005,-0.0007536395483926873,-0.00043720737976607287,9.816694024257459e-05,-0.0006745738731654005,0.008273202580551423
2022-05-17,0.0002828814935504174,4.885515065228975e-05,-1.4534864221602266e-05,2.332651578129939e-06,-0.0007579603678509153,4.885515065228975e-05,0.00033432784636234163,-1.3175444754997064e-05,2.355868349081924e-05,-0.0004413827730694801,-1.4534864221602266e-05,-1.3175444754997064e-05,0.00010941111532360041,-5.790748247212736e-06,0.00010425135103846136,2.332651578129939e-06,2.355868349081924e-05,-5.790748247212736e-06,0.004234802945948708,-0.0007461417413754181,-0.0007579603678509153,-0.0004413827730694801,0.00010425135103846136,-0.0007461417413754181,0.008248661149610752
2022-05-18,0.00028285692045012113,5.034736021837761e-05,-1.4849308103428366e-05,1.6485420371669256e-05,-0.0007718555800955356,5.034736021837761e-05,0.0003341591180893905,-1.3548466948431676e-05,3.8886119972620265e-05,-0.0004605447646064479,-1.4849308103428366e-05,-1.3548466948431676e-05,0.00010943417757862908,-9.345473237916403e-06,0.00010868147408042567,1.6485420371669256e-05,3.8886119972620265e-05,-9.345473237916403e-06,0.004304837811119745,-0.000907409942871828,-0.0007718555800955356,-0.0004605447646064479,0.00010868147408042567,-0.000907409942871828,0.008422776481231744
2022-05-19,0.0002819182394399162,5.2494459118883214e-05,-1.590255174306737e-05,9.906261322980426e-06,-0.0007683112012152058,5.2494459118883214e-05,0.00033971237778644155,-1.699240981569264e-05,1.9391959753397837e-05,-0.0004683722929657788,-1.590255174306737e-05,-1.699240981569264e-05,0.00011096270388342969,-5.899127273039393e-07,0.00011323161656217377,9.906261322980426e-06,1.9391959753397837e-05,-5.899127273039393e-07,0.004309023675588615,-0.0008682484196326259,-0.0007683112012152058,-0.0004683722929657788,0.00011323161656217377,-0.0008682484196326259,0.008359128426630618
2022-05-20,0.00028320385815746945,5.126742177585276e-05,-1.531575858849659e-05,1.5089537751592778e-06,-0.0007681751542835229,5.126742177585276e-05,0.00033747401916435184,-1.691921737495245e-05,2.1074533177962588e-05,-0.00046198194230068375,-1.531575858849659e-05,-1.691921737495245e-05,0.00011091201303560615,-1.7273140885597272e-06,0.00011105949459888379,1.5089537751592778e-06,2.1074533177962588e-05,-1.7273140885597272e-06,0.004289112273003259,-0.0008393947900660081,-0.0007681751542835229,-0.00046198194230068375,0.00011105949459888379,-0.0008393947900660081,0.008294882340422109
2022-05-23,0.00028290462237716885,5.228050217067836e-05,-1.6335550889549325e-05,9.115672817857753e-06,-0.0007638817738915346,5.228050217067836e-05,0.0003366180178058359,-1.791758158799818e-05,2.8450549553682895e-05,-0.00046073491349905014,-1.6335550889549325e-05,-1.791758158799818e-05,0.00011170047179545275,-7.542493436192923e-06,0.00011254178998098244,9.115672817857753e-06,2.8450549553682895e-05,-7.542493436192923e-06,0.004285120328164039,-0.0008478493997813759,-0.0007638817738915346,-0.00046073491349905014,0.00011254178998098244,-0.0008478493997813759,0.008220423755844662
2022-05-24,0.00028198461212482087,5.097539830303678e-05,-1.6588905958497526e-05,3.932545140066713e-07,-0.0007560069256742894,5.097539830303678e-05,0.0003349250689448974,-1.737979267606505e-05,3.5593941503210534e-05,-0.00045633068764697405,-1.6588905958497526e-05,-1.737979267606505e-05,0.00011177449109760918,-3.510417597152933e-06,0.00011130817350586266,3.932545140066713e-07,3.5593941503210534e-05,-3.510417597152933e-06,0.0043252226214761606,-0.0008416120060945929,-0.0007560069256742894,-0.00045633068764697405,0.00011130817350586266,-0.0008416120060945929,0.008139280803415134
2022-05-25,0.0002803709638643704,4.967961584697426e-05,-1.630303728325327e-05,1.3710901389177498e-07,-0.0007502225230162381,4.967961584697426e-05,0.0003355721672865538,-1.7663358340404716e-05,3.6199440597340605e-05,-0.00044499852051276906,-1.630303728325327e-05,-1.7663358340404716e-05,0.00011172655829873773,-3.622067675978726e-06,0.00010916189096442403,1.3710901389177498e-07,3.6199440597340605e-05,-3.622067675978726e-06,0.004283278892034406,-0.000831023961852797,-0.0007502225230162381,-0.00044499852051276906,0.00010916189096442403,-0.000831023961852797,0.008074179094219305
2022-05-26,0.00027869258792162125,4.926651133063994e-05,-1.610085985687773e-05,7.333825609944328e-07,-0.0007419399388454392,4.926651133063994e-05,0.00033327233075226446,-1.7460584291163493e-05,3.623652371594828e-05,-0.0004400274502097288,-1.610085985687773e-05,-1.7460584291163493e-05,0.0001116215200085798,-3.399177114102977e-06,0.00010831401140207851,7.333825609944328e-07,3.623652371594828e-05,-3.399177114102977e-06,0.0042442959282139635,-0.0008189926372326145,-0.0007419399388454392,-0.0004400274502097288,0.00010831401140207851,-0.0008189926372326145,0.00799929601323444
2022-05-27,0.0002830484986957582,5.139775574211332e-05,-1.6477879702412015e-05,-1.722386172251166e-08,-0.0007533675232522041,5.139775574211332e-05,0.00033206040905200447,-1.7515797022104684e-05,3.5556669970284786e-05,-0.0004436776551659535,-1.6477879702412015e-05,-1.7515797022104684e-05,0.00011155242873885375,-3.3000848329642356e-06,0.00010888160920273797,-1.722386172251166e-08,3.5556669970284786e-05,-3.3000848329642356e-06,0.0042029429036289,-0.0008085222584596112,-0.0007533675232522041,-0.0004436776551659535,0.00010888160920273797,-0.0008085222584596112,0.007978127934052393
2022-05-30,0.00028125487161965226,5.0926516375557094e-05,-1.6368286573894324e-05,1.321818771007962e-06,-0.0007454218543662533,5.0926516375557094e-05,0.00032978936156727686,-1.740462899540292e-05,3.675357591823973e-05,-0.00043876315584085086,-1.6368286573894324e-05,-1.740462899540292e-05,0.00011151953143541881,-5.271713548149689e-06,0.00010717593380806629,1.321818771007962e-06,3.675357591823973e-05,-5.271713548149689e-06,0.004210548188031696,-0.0007854712906009943,-0.0007454218543662533,-0.00043876315584085086,0.00010717593380806629,-0.0007854712906009943,0.007903951874230378
2022-05-31,0.00027985542458851894,5.070665084935461e-05,-1.639008555766195e-05,-1.5493218667505153e-06,-0.0007363296453096929,5.070665084935461e-05,0.0003276942077448418,-1.7360522577303113e-05,3.438391392451465e-05,-0.00043322802506399804,-1.639008555766195e-05,-1.7360522577303113e-05,0.00011148761710911267,-3.935794816189072e-06,0.00010536871992987636,-1.5493218667505153e-06,3.438391392451465e-05,-3.935794816189072e-06,0.004189214401658361,-0.0007889485330682993,-0.0007363296453096929,-0.00043322802506399804,0.00010536871992987636,-0.0007889485330682993,0.007832407155720934
2022-06-01,0.00027879984818243676,4.946174622180042e-05,-1.6839982131139408e-05,-5.443211585077665e-06,-0.0007281401938514392,4.946174622180042e-05,0.00032614999962091656,-1.657736600790237e-05,3.7922413663216135e-05,-0.0004297161847005277,-1.6839982131139408e-05,-1.657736600790237e-05,0.00011187981835504558,-6.667723109368445e-07,0.00010363252002158496,-5.443211585077665e-06,3.7922413663216135e-05,-6.667723109368445e-07,0.004168892554801809,-0.0007854060902837699,-0.0007281401938514392,-0.0004297161847005277,0.00010363252002158496,-0.0007854060902837699,0.0077560017281070315
2022-06-02,0.00027926929858271027,5.711788405692382e-05,-1.7840108822901067e-05,-9.316127257101672e-06,-0.0007260561722496847,5.711788405692382e-05,0.00035331765412029,-2.0630679540470163e-05,2.336308957376724e-05,-0.00044418470815788913,-1.7840108822901067e-05,-2.0630679540470163e-05,0.0001123658862318445,1.372814098652661e-06,0.00010528652228357257,-9.316127257101672e-06,2.336308957376724e-05,1.372814098652661e-06,0.004135036147486758,-0.00076850999953468,-0.0007260561722496847,-0.00044418470815788913,0.00010528652228357257,-0.00076850999953468,0.007691407767988608
2022-06-03,0.00027783710254723526,5.7431617087117034e-05,-1.7721398925723918e-05,-1.068902135203862e-05,-0.0007159794169276269,5.7431617087117034e-05,0.00035295667076477584,-2.057089671285535e-05,1.9530732540025242e-05,-0.00043282995059486815,-1.7721398925723918e-05,-2.057089671285535e-05,0.000112252111054494,1.6018358365459922e-06,0.00010376735089635394,-1.068902135203862e-05,1.9530732540025242e-05,1.6018358365459922e-06,0.004100647884549756,-0.0007722776891913557,-0.0007159794169276269,-0.00043282995059486815,0.00010376735089635394,-0.0007722776891913557,0.007637493727708379
2022-06-06,0.00027644113807871805,5.6276932409772074e-05,-1.738494572721221e-05,-5.128200636029097e-06,-0.0007072614864817892,5.6276932409772074e-05,0.0003513079142764627,-2.060686096070237e-05,1.105813644284019e-05,-0.0004308663940758361,-1.738494572721221e-05,-2.060686096070237e-05,0.00011219589928227708,3.856907146360913e-06,0.00010337850619034279,-5.128200636029097e-06,1.105813644284019e-05,3.856907146360913e-06,0.00413842604978261,-0.0007423325763817808,-0.0007072614864817892,-0.0004308663940758361,0.00010337850619034279,-0.0007423325763817808,0.007568467501278901
2022-06-07,0.0002749444534255053,5.576403668271957e-05,-1.72759699911397e-05,-8.49749228436867e-06,-0.000701816905106102,5.576403668271957e-05,0.0003488041258597483,-2.041287738219869e-05,1.0310351936000278e-05,-0.00042686100910520016,-1.72759699911397e-05,-2.041287738219869e-05,0.0001120896600487044,4.647188237255704e-06,0.00010273921513968124,-8.49749228436867e-06,1.0310351936000278e-05,4.647188237255704e-06,0.004141744277389841,-0.0007141089050105506,-0.000701816905106102,-0.00042686100910520016,0.00010273921513968124,-0.0007141089050105506,0.007503682820434584
2022-06-08,0.0002737367211522755,5.522479920585464e-05,-1.729023918365709e-05,-1.1154599083446734e-05,-0.0006942189315978215,5.522479920585464e-05,0.0003463167097787282,-2.0215102299025346e-05,1.011409522106639e-05,-0.0004225727020672752,-1.729023918365709e-05,-2.0215102299025346e-05,0.00011203333611736266,5.547433910121099e-06,0.000101511642572848,-1.1154599083446734e-05,1.011409522106639e-05,5.547433910121099e-06,0.004115206919507259,-0.0007099027157565498,-0.0006942189315978215,-0.0004225727020672752,0.000101511642572848,-0.0007099027157565498,0.0074302665674558675
2022-06-09,0.0002748979577274807,5.703294428174983e-05,-1.8058064211447675e-05,-1.2048161476864656e-05,-0.0007018105823397809,5.703294428174983e-05,0.000345775659619018,-2.077900508797348e-05,9.194473704663235e-06,-0.0004301821818729313,-1.8058064211447675e-05,-2.077900508797348e-05,0.00011221831115400817,5.8181624901952425e-06,0.00010521341153779642,-1.2048161476864656e-05,9.194473704663235e-06,5.8181624901952425e-06,0.00407540337772001,-0.0006977639917061203,-0.0007018105823397809,-0.0004301821818729313,0.00010521341153779642,-0.0006977639917061203,0.007429837782577609
