t,dlog_SOLVPN_to_dlog_COPPER,dlog_SOLVPN_to_dlog_GOLD,dlog_SOLVPN_to_dlog_SILVER,dlog_SOLVPN_to_dlog_DXY,dlog_SOLVPN_to_dlog_OIL,dlog_SOLVPN_to_dlog_GAS,dlog_SOLVPN_to_d_UST10Y,dlog_SOLVPN_to_d_VIX
200,10.719747905036947,5.27747184180052,6.097632838884061,14.385594305027617,4.821607695047316,9.631193081900529,11.702717697222868,10.468089053901876
201,9.323752698394792,3.4377559253129313,4.4952918242312006,12.481250557771958,5.267353980096331,10.466372066027532,11.00806270600736,9.702632730463435
202,8.193380103369995,1.6814856393716426,3.090569604371777,8.695533103932615,3.8608523984994223,9.982474588860434,4.618587675039984,9.0561470809816
203,10.009553283119569,5.226871138750503,8.243798889025422,13.4050804377425,5.520513090826553,8.436589680296994,5.2338052730852045,10.061316050860535
204,2.819628942140752,5.255124354842104,5.897353261450297,9.94194263912272,3.0181483591580816,7.901202889527196,5.395457312997086,10.685807008790672
205,3.4351644185537893,6.017048661352972,6.432127808448533,7.584892415339395,3.0570381414923395,6.591838680259795,4.503304760509405,10.669541731050249
206,3.355031369786185,6.041711808991101,6.473358880075818,7.453258333786699,2.658585381076598,6.866887591038659,4.62603143340203,10.595911258883364
207,3.358208743083476,6.1583744058274394,6.606149675383655,7.838730359022388,2.778148748936882,6.5362275645072465,4.39785111953441,10.577795127660485
208,3.596683349784751,6.868877440368699,8.2032948893174,6.253371629066431,3.107391057003414,11.370687187264277,2.367548783751042,10.004422048157886
209,3.953656737332003,8.093152986127098,6.4361249803643075,8.70858390610349,3.004225327117071,11.06792169583449,1.955514521677022,9.39839629895812
210,2.687247344028733,5.725463958958126,2.497663862380107,5.79884500328816,2.0388026303737408,11.182263945801438,1.1663381964579032,9.220777026684713
211,2.5706792017700213,3.012148657348388,1.539180082100223,6.1157926105498674,2.610276889343695,9.491889057151452,0.39656795262104516,10.278575896850061
212,1.6091811720572928,3.3397099243283628,1.965206505101879,3.376907011272078,2.2647535580279095,9.248638605030743,0.22846235243905397,8.690737551870106
213,1.5804267529775748,3.2911184046150477,1.8822130147576837,3.6869024778900417,2.0084456298880684,9.86724426249019,0.26743217530264707,10.025798459269103
214,1.647138174963615,3.6158128756093513,1.9738631847573997,4.321591306299417,1.9788504588740663,7.850142860369536,0.4592860249647366,9.80750697690958
215,3.6492307290604895,5.058834473446452,3.6837406117667575,7.831174629478721,4.8264315388041945,4.524655032654933,1.3166433407847533,9.894742099287319
216,1.2727912745063454,3.352888123735392,1.373081543372639,8.820172115999283,1.8839419828684176,3.4362858448977116,1.9638609009224897,7.477262191166252
217,1.3925988597511636,3.5290273646008807,1.487560912159656,8.092310949859769,1.8834606962122118,3.4125676366546385,1.5400169725380786,7.334341243928513
218,1.1748176999985636,1.9992213879648744,0.7899603249222505,7.298105722721797,1.5531491436623752,2.0664487585338427,1.4296522677243497,7.210001392967707
219,0.5185885112144832,1.1063959912818393,0.34488522751284223,7.997911403210685,0.8115600241563954,2.627533486720067,1.75922561795244,6.602714976481954
220,0.6606981702937273,0.12300964347888217,0.22014509912578073,7.581191747329517,0.5862935694997666,2.6926637707703978,1.3111445568214068,7.62873346057078
221,0.40345112537187855,0.39606786689644347,0.2536517288249197,6.924467989619522,0.3802967522418022,2.426859111385803,1.8516345050995822,8.161944033454292
222,4.814620960377377,0.7252317017880385,0.8484434493488253,12.341289089972385,4.547606298217976,2.886636022014475,0.7075286634842758,8.294505750098335
223,5.932547674375748,1.180022770784567,0.8626246476220498,10.125136179196932,4.94988774107609,4.818498016581714,1.4071288547498024,9.354079062390635
224,18.64683480874902,11.668902875554798,5.074828472358099,11.886850511331886,20.63489946285884,2.142250838170413,12.237720949670534,21.66380622642498
225,18.424557778820503,4.690428998298367,2.379775245100826,11.23188767406225,20.438900633720348,14.821033613844548,6.053566591612132,20.9035445747221
226,16.922341520220748,4.177798149284719,1.692699090898335,4.7936904481380065,15.592931132514359,12.962070106113682,4.505345186528547,21.293652272197342
227,18.38047893224376,2.607965594330564,2.1793746381253984,4.423184192029254,16.910175064317265,10.098579708807343,6.024696216140707,22.023191261631226
228,17.25441494459099,2.1542720221549896,1.421489287966805,3.360658175140078,8.759659219848828,9.124736768632308,2.264507152869374,21.02530080901432
229,13.20344663190382,2.425191775492952,1.2193510511808856,4.171052726584022,10.678650748855144,6.413903755593668,3.409324402888599,20.63143350306999
230,11.87967211021009,2.369053266098912,3.061623913730601,6.598324383781678,9.817113696821405,5.824541319785351,4.055059245715852,20.93886548908126
231,12.051499750731079,2.8797142630528363,5.453895035150251,4.50283968367576,12.309078769578738,7.011377412065385,4.05757074711374,21.2973864254947
232,11.558319541289181,3.127784732686219,6.611102169426912,6.4091565336052385,11.262290898123926,10.17196780808078,6.983916646782901,19.970753603398123
233,11.176248711004058,5.049210278529088,7.890388433871662,6.216949122951303,11.34821396246946,11.9354903551703,9.300794552139912,19.402748576217174
234,9.79533837617713,2.9191146878832885,2.4148059947540754,5.313968002175319,10.657863650150725,9.707947454952022,5.86527760947958,18.749441880556798
235,11.676355481927192,3.1511978503140248,2.801412613583631,6.4356870120119565,8.405099877491947,13.600242777737812,3.9320481749995797,17.85781943348793
236,12.068259226041192,3.588674991210362,3.243550146821132,7.870941042991875,9.662155518664463,10.539063112363353,4.046309159206395,18.47175338912627
237,11.853090590314451,3.6217737783256605,2.5353365020606615,7.295414048289853,10.18858536081566,12.180659080866986,1.1685525651732567,21.854310746849567
238,12.13417133845654,4.430440482105434,3.1461660321926535,10.640429913510431,8.54435198603952,11.924303113794132,1.2311268343687505,20.918888318226518
239,11.860172637196552,2.7466448264684016,4.146519735199463,4.73334585983987,8.244614718344614,13.734581403753435,1.9685542356214745,18.21933931729886
240,11.211639868189646,1.598486467743564,2.7468935779921804,3.9474676198509773,3.3440528327931442,13.999732912763948,2.4345017523912382,19.3295959634857
241,11.389666666901334,1.8160967795679814,3.135181453408266,3.5190955940316764,3.646480881257694,14.085676251622106,2.7857546527450463,19.341612148098815
242,11.408244336051947,1.8796017911152925,3.226062477553398,3.557203675853276,3.291834049257418,13.671640880375534,3.0606634219261015,19.528579034697067
243,11.248971771446268,1.4848048946733985,2.33662294465819,2.8820837518484543,3.5395905634909917,13.402206338509673,1.7318046625767098,18.81201595638978
244,5.266091034754709,1.5130608015421412,1.9081473282108383,6.899403639135239,3.2481289952886327,12.799775431714483,2.892831026622801,22.528342664880103
245,18.08595595626744,4.774303265403648,7.547271143850824,5.638241285287965,28.984570202856958,32.51494507374352,20.089770337333558,34.19046945628109
246,12.614663293570283,12.049631710487711,15.376756555879478,6.691078978636663,5.808960371669157,8.510695480868856,7.170630740515565,25.68274770972755
247,14.711332486264157,12.507054638439815,16.37950031711766,8.069606465819433,3.551845155525174,9.483595688992365,8.068463198653241,27.92767074574069
248,11.71217821536617,9.151551842118117,13.563135978491573,5.5181782538376325,7.250218598635542,9.095618363982215,5.973812521900027,28.327603806850565
249,10.606391880816568,9.25180966932752,13.891791649414213,5.057124026896628,6.631431335064102,7.284830438833187,6.531616484206297,28.349853153619865
250,10.32932775186297,9.11524977270425,13.780740155395796,5.219700051968435,8.023726442888131,6.7060314344463245,6.410097142541569,26.23246972322147
251,11.36157646480029,7.4457578497816215,7.415372159694201,8.919706607457005,12.57735259939271,10.251497691298466,10.651128452114028,24.80594729893876
252,4.36596486549315,1.2459991647037751,2.5919914406818982,1.8625698376615003,14.862179428787602,14.872347452913862,4.6196635019667065,27.2455781207737
253,4.043781930608,1.3176063835441156,2.277230239549943,3.51108846089699,10.631656320049734,4.186281253898455,3.1898258454478636,27.17867072907982
254,2.6485491252175644,1.1810059551459715,3.582312416117095,3.363723693017224,10.635860022012004,6.991189150037956,3.415473179175236,25.60487869152672
255,1.7701500871346976,1.9095840635914363,2.5822379181685884,3.7617723494886124,10.360025009878967,8.44244246327667,2.7990195544763887,29.235858174715634
256,2.360182892294818,2.9191556138165966,2.6106433113922316,11.263056131108907,18.208634871726556,13.606339388740482,12.731874495955875,29.623975271779518
257,2.804288550475429,17.396641474295627,9.626497494294323,23.879446418292034,18.21977556330798,9.631018046336049,10.333194583144222,24.062618012949333
258,3.7627936132126845,4.6197671775925455,4.569730093398081,8.127070494374994,13.92793520711226,6.530358745628806,6.534690295407966,15.165141776491705
259,3.853757316314202,3.703655178204209,2.5420539819996586,8.173963083441816,13.124796884937581,11.674703514692965,6.475340505572485,12.974708401016457
260,4.287842180531674,3.8860132668982486,3.33392721905197,7.940025831640026,11.576382369425172,2.7778547378341196,6.68063620603757,12.721835303660217
261,4.483481755797947,4.0097883777648775,2.1789092858869803,7.960955163356228,8.62630955732727,5.55640992384417,6.512496731503663,13.074749001183209
262,3.8976662549377603,1.0267022652324775,0.8500088274092928,5.566750333427047,6.320302294895278,3.6147446517847808,6.653731334750002,12.350030718341761
263,4.4586320937683395,1.1969887478709895,0.8438331273804318,6.290543097279619,4.667238866048868,3.749596654008657,6.343368105567987,11.431726048436747
264,6.588621528684128,1.1577919575108957,1.0473903906786683,6.389917904200956,8.869246918554975,4.579542109076735,5.0239782641406245,10.70472813860956
265,8.687500881236385,2.7643875864803777,2.252365374164937,6.83543157801695,1.1418420749588991,1.7861752563687332,11.220224861088838,13.90172995635893
266,7.311847833082336,2.3242025327009737,1.1670108839474307,5.588211641144814,3.668279378724295,1.63058825627817,5.057384683250252,14.94383892579864
267,6.473259804184356,0.6788293711432132,1.0614150305966086,8.943703835074881,2.7199241863702714,1.6867520177349031,3.3679122737940452,18.90897595414222
268,3.515169042390066,0.2527892529595628,1.2577578349272853,6.923583433139643,2.108582186504281,0.7843084946643745,3.570803839397173,13.204088540637848
269,4.1911287852292505,0.09553136462405147,1.4835046595280084,7.646086820444004,1.558648160964486,0.6363325042699848,2.5241354477632063,9.349137020031161
270,3.4469846399619044,0.055559504662032334,0.9644469762068697,7.7996204907897795,1.5864331586617368,0.6698973130994489,2.6244232805667496,10.49922376759417
271,3.5522884127606527,0.04589618248524874,0.7777866245444162,7.593485153885422,1.6500797887319187,0.5816813705926885,2.6623694037402017,9.431373538985884
272,5.658314428510888,1.555419351448139,0.9391709300437461,6.274613012787205,2.560070536255233,1.8158358288519822,3.3411883404491407,9.58170687303689
273,5.400757400857943,2.444553323656269,1.1644156537601353,7.29669242322742,5.742719245957304,2.86295654133363,5.467721880053241,13.332047583811388
274,3.6611354093135993,8.256192220686001,3.179889992941283,3.855301100158357,1.457848538569892,3.8256658999253923,2.116304806061074,5.559919198033278
275,3.3060753015454427,9.20685815900705,4.315516780487461,13.158913197490058,2.50376497577892,2.9675125304071854,1.8282868120383537,20.806601103991547
276,4.61438931646347,4.138657580383981,1.7704775911533386,8.278294353576543,2.9732296319433846,2.989609966665409,1.0972544511582172,20.056584732698646
277,5.533304424479849,2.53607897777879,2.1821730127793093,8.876789345322146,3.1852336567188417,3.111112533876363,2.0911871826172814,16.11535460065853
278,11.538025288463952,13.137822562518101,10.467036760067186,13.219543186112032,9.4147943118975,4.715499898181355,5.0491834576679455,18.83481049674335
279,9.187730939228194,11.327924438571523,8.374591477665726,12.67193043721781,10.916899770831568,3.584352708582538,6.060857792729427,19.140917655749178
280,6.328254997636865,8.842780657416395,4.642247807788462,8.703129861005939,8.268967550613178,4.649974565243402,3.3107197152019867,17.950351352733133
281,6.332133833953249,5.1596992027382536,3.6398592026609484,5.436823500823985,8.488985414731953,7.208203461969341,4.76501500898159,17.68533828755564
282,10.75487769255466,6.175482768677755,5.2929501136508765,7.458833320767937,6.478210766880678,7.123180468920885,4.694674935596106,17.740033765265572
283,13.47181529818677,5.5179091480432,4.83994217887172,10.855784949056606,4.8781395828110705,9.299208515609838,2.6000916883556364,17.850858140600867
284,15.40310923769041,7.788617989452143,7.609281751834699,14.13257738679353,13.55640977699645,7.9048056830146916,3.773051037572032,17.382674732820583
285,13.522021600998043,5.463874041667247,5.643110645168511,13.673172246905537,17.14127854057365,6.724579834801249,3.111784346242905,16.71137252933219
286,14.80050381162347,5.4922787016714985,5.861508003095093,13.448853154529667,19.057125910419753,5.644806208325293,4.491936530222936,17.768884818038032
287,14.46049724980668,5.755311048014165,6.1969300429051755,14.193215432007406,20.055961125856452,5.682236835859436,5.423062892934313,18.18167149198711
288,13.485683799916256,4.791429860944393,4.486760094007417,15.515226537219062,20.467738124450563,5.728109065694587,6.25115320300033,22.602757629050448
289,16.10967692216497,5.541106999669403,5.126291565369524,11.993878018622294,17.7918639689641,5.632053487462642,7.9062063964828315,22.389919667448392
290,15.954391135576973,7.338941579944576,6.160161049181319,14.956929528158017,17.796267315125384,3.6147324547295607,7.750218985221053,23.411890943911303
291,13.161934498432505,8.454955567778333,7.679645519419967,14.80543009906105,15.963976205913976,2.204233089102048,8.220190873765391,23.363539527884512
292,14.087275809686686,8.63574108955694,5.8892974364810575,14.030039292582053,12.267990953866295,2.249620779231981,5.752429366225857,23.542195983567705
293,8.077170507884121,7.694969496895519,6.601312811842599,14.34378032208782,5.332652234403921,2.8028560755932195,4.340525814484232,22.817923387329632
294,8.341080724359598,5.651279328934784,4.33737966218566,10.639232646009182,2.293172408568788,1.5977468165067097,0.5450631839560898,22.05393263957428
295,8.286088905636285,5.845117990917278,4.486217066816182,10.879650096807126,3.703331644061514,1.9469006944289553,1.105677004076361,21.775655113736512
296,9.571126243010713,5.637759197282648,3.473299700051122,10.954093328749867,3.4262678358195027,3.0151016668053088,0.595101680599422,21.32996339341475
297,12.135649851709575,6.303477165093255,4.208952550649759,14.265980065775436,3.635399663903608,2.932854124426139,1.2604505085193447,22.857208293174708
298,6.799894125609793,6.659609198094006,5.471491400653986,16.064953542285203,1.330541795330807,5.8238926003119,1.4424625676136513,22.994186168024797
299,7.364432499008548,7.118417039911415,7.4333941771157015,14.887583418550895,3.2129609792581624,5.277357474199873,2.5250433187710954,22.371109951333576
300,7.479778558001432,6.586511482096288,6.101474846391114,12.075886830966013,2.0418861042050884,1.1327411456678234,4.2528719069785,22.29983730660374
301,6.014105329190158,6.648232624644976,6.084822858662203,11.007903289869937,2.229756909888296,0.7913138984789365,3.5707990596349983,21.949444304293785
302,3.019860717282216,6.351920310648916,5.675335503259507,12.532919530249856,1.159984684853428,1.2968890176898915,1.4567967596986124,26.60417491349229
303,3.6873101381244866,7.314793448973667,8.664959609356176,11.993884507078274,1.7714348637076265,2.047352925768188,3.5693111421159767,25.735752094094543
304,4.707981156976186,2.64513329207692,1.1076597086656885,15.265417135750752,1.3128061182185018,0.7888088034878936,6.755063004341122,24.52581802363171
305,4.485223600131845,4.12770996983021,3.5010580620669507,17.375023564999324,3.8207982027821807,3.9735821759839194,6.256099123416325,17.118780308030697
306,4.30205623355131,5.615864427556012,2.858025922077897,17.278810749187613,3.618072447107692,3.2531897940238816,1.5369131007823444,16.156691109644935
307,4.073549326954501,4.400122743832191,2.726681878904189,19.304454836984867,1.7860023900276234,2.3021413608233234,1.195156522018884,17.491131022456678
308,6.353635057262628,1.9526575678782243,1.7092113660855965,14.078507913548705,0.7772605148553479,3.817069609064479,0.6237798520677307,15.20389816640882
309,6.160213104699872,1.6083401306988094,0.8266415996118601,15.45814085999978,2.38986872143891,2.287145090793832,0.5112013527007739,21.16910199001855
310,6.129617337327393,1.9533684503940003,2.650522379600661,16.501524318627286,5.304111025203689,2.311106258786127,1.2772924626279454,20.023078749300357
311,7.6950012377971095,2.2208314248647514,2.812952690261945,14.021651348306255,7.540892340773181,1.9815603125560906,2.2372465278647287,17.120267559211182
312,9.202505040931884,1.1652586557044593,0.9463900570568272,10.782948177476213,10.351167597072067,17.31822153055229,6.216788243436599,32.20689548783026
313,9.89978021488671,5.855018010028264,7.569010334134665,11.257309202320286,13.571964929714989,25.507310909186398,5.830460582655778,28.26371809626825
314,8.148053145472758,4.088530345184392,4.165127233876059,12.188592533394745,12.757256327422834,17.758483157335853,6.973254292438915,27.9047683769999
315,8.10577646720254,4.227785740839864,3.549616949673013,10.092085604036182,13.646858410914847,15.233345740752352,7.195445248183815,31.33877375928074
316,7.893596104673371,4.2925058943435115,3.2529140694721717,9.698082338510378,13.71023064684137,17.526618660672515,6.982940894409571,30.588822136809206
317,8.071291528215365,3.9359923854049033,3.071568117056997,9.868574497216613,14.02745280872549,17.775611656637004,5.807510592758719,29.610785829420312
318,6.152061350238661,2.1184945760195033,1.3810348028005344,9.232554056630587,11.74576252294231,17.85844106271619,3.0318968487591476,25.582682985259503
319,5.149663919251824,0.7313789575376426,0.6353090559065401,7.57480964567856,8.310496656862759,13.16634815680929,1.6019127888743292,24.94306958043634
320,6.399660371540534,0.5297087039424597,0.7911163918156852,8.149008821167135,5.669265074863136,15.322327072516057,2.0233054786897644,21.643645305215895
321,4.732189876596377,0.7788572793780136,1.8237878405350985,8.377539103262551,8.062217321401652,16.18197190381539,1.3327834569977817,22.129565220921794
322,7.738972851712756,1.5259184592823727,1.810446814104397,10.31435833362367,7.738534415670258,23.640100075580936,1.0528293859254945,24.51304449870242
323,7.900185576468981,1.6437473012045154,1.5493885576536894,10.742215825458395,8.252379250692881,20.78528077198059,1.081272109720098,26.0878072697947
324,8.142160733322665,1.5438739411582523,1.6249489131657708,10.924653492876585,8.464275635938083,20.726977632289422,1.0455554272856051,25.42330436175529
325,7.9792457467081634,1.0274484793003449,1.0479595118607208,10.797135883677024,6.529702116168237,19.310461445536966,1.5294497013860169,25.208323564196235
326,13.064812205267259,2.178577538310559,1.7704105091723403,12.860357484365185,5.490305104637018,16.09603380764505,1.7331902495702218,25.885512217223024
327,11.367981140933805,2.631264216443602,0.7836053107778567,11.899024705539132,6.305956850782618,18.530097537795847,0.8332535322666843,25.434980808478326
328,10.898922155452057,2.4107179421714098,0.7160392837236936,11.478748116457098,6.547580429400197,19.3718182982625,0.875906005833643,28.267943024170506
329,10.317018956434334,2.081673505397702,1.129748285088877,12.222735497338771,8.367096020249356,19.3829907685959,1.3141678848589566,28.306940178245554
330,9.832453357042533,2.2555519780849793,1.402792220756607,12.078508748348643,7.869932260608136,24.537004475731226,1.08780484206882,27.745733976241294
331,16.130122696397724,5.131388318890917,15.960234490683591,19.36744155913871,18.59197365913976,24.28403618041443,18.323962087276826,28.492748535842438
332,8.681314754769016,4.832617346101278,6.007726507114636,13.318414911121446,1.8728215146233524,20.22572571007969,16.87343601936615,30.950124262829128
333,11.334007128143568,8.286125198574885,10.418714300907952,15.92144275364332,8.199685319267697,22.064123693621895,19.88037031536722,29.688583505975757
334,12.87822861611877,8.040786452078045,11.665261118151415,13.299018026456213,10.206834862000104,22.642441539403478,20.099663411302252,28.840782788444937
335,13.949177111394256,7.378766155533772,7.202771303792556,10.222562369068756,8.314629224556253,24.560288172947004,12.883280886598076,28.066110241200846
336,13.574382754207331,10.515456049465662,6.7965858204250535,11.507022945064275,12.590870716213324,20.20368697579183,17.821810498660103,29.43989240347662
337,10.996735104623964,6.203012498732726,3.7510845080705826,9.110809421917178,8.301418740848785,19.847289568896166,18.758188067107017,29.5265969244079
338,7.009040285303467,5.57317157778855,0.9927802408456251,6.867082344828311,7.937702094496419,20.818561369710125,16.932717859389644,28.76859936677319
339,7.956821773401231,6.048573879237433,1.5915655437825353,7.149284408584765,8.680192739462484,26.145264411195352,18.258780411336538,30.447027765833994
340,6.872158265630963,2.584600930187216,1.3747344716776058,6.532944341987948,3.9673779170871266,20.585395099521527,7.04787890082526,30.6761692179291
341,5.5922956572976865,4.022049488322164,0.9220048330511701,7.320935378282395,6.820843398592586,19.423020666976047,7.094736894234872,30.278127879535244
342,4.251384164285582,3.775236615998522,3.566034183393443,5.269774336453514,4.641604169771379,18.520260012039735,4.3230484455916525,29.74495568211351
343,5.219938548958709,2.3529655860353493,1.4708030482316101,5.949330028397427,2.2166658740947973,19.324534029970835,6.319790532254461,30.012506079233443
344,5.451775199788618,2.3744768464552655,1.1214385293980165,5.45639122069075,1.197143854346578,19.371351351015605,6.110445872111574,30.77154364203046
345,7.25698622166338,1.3429296892568567,1.1549920177952864,5.705633787890678,1.6427878994873604,20.26986936109966,8.264148836300894,30.002974238375906
346,3.5590977295819495,2.1162139773145188,1.553234876665478,5.443992732163641,4.164687158953204,17.70775649735757,3.7990663256377837,27.865796841235834
347,2.687211192347235,1.2297079430969897,1.2553310697082631,5.8435163543352635,4.052099138706892,19.091802918492114,1.2111312917749233,30.603590814024816
348,3.142326900111266,0.6961452476217719,1.6586337466552175,6.241838052504146,4.277710564465417,19.638075450740764,1.217021434333404,31.152176705742683
349,2.8756363954115707,0.6911993314248313,1.7462721727982726,4.637527627222583,3.39230450035952,9.797212021580219,1.457493619129224,30.42866494044186
350,2.4195136772771,0.9042331673859462,1.6514616813891188,7.122614042249419,3.7742946958468346,9.26884876133812,1.9173178711691639,30.528740704442388
351,1.6826051098464885,0.9454953462716733,1.878456049327236,7.988395329515795,0.6011195636175568,7.393894657159776,1.8971718636084725,30.229911112939433
352,1.9281961832515269,0.7605528214027268,1.875463946278556,8.030093814002353,0.47684883247303733,7.0313298313849995,3.016562611103817,30.772465322036798
353,1.4124636479577182,0.36743716244196023,2.410441474162287,6.322486016192952,1.5350370176541177,10.04211296074377,0.4823051091533165,30.131924169111628
354,1.236153743811291,0.5551884688127846,2.469892504769211,6.2059800210013645,2.1774198637498,9.605965770140765,0.45041967520183696,30.603774074567784
355,1.0908328834751326,0.2683782643246654,2.9817507224820003,6.493759809076642,1.5549528361466958,11.009447184445648,0.4031734705181171,30.075703568402474
356,3.804932868998704,7.41789507293987,6.524086745298019,6.636333674851821,3.2440579912547824,1.8082775832213762,2.779267845411327,28.600661018699014
357,5.386818617994106,8.200930546626376,10.333301430604074,8.695157507533795,1.8386285048361655,12.210115690838226,6.893981782992226,27.807812412206502
358,7.033031282277534,8.573238576516607,10.106468996814332,9.47819072605583,3.4892782945698815,9.296228971513322,11.484085208780622,26.738183107040527
359,5.475460084975978,9.041640851446418,9.722137919183716,8.982388741354207,0.18263661606519838,10.992733983067403,8.505241328976208,25.6522658426931
360,3.9326435995656523,12.710228483392793,10.832885470678846,8.340606485277853,0.872114829247057,11.437672429963095,6.960572565624905,25.91743048536832
361,4.273360924291405,11.303718304094081,12.68456097768326,12.257869198403908,1.0434158692286717,7.8363202236800324,10.01527033687872,25.494351724349603
362,4.067132464336986,11.32153828691603,12.788196363320667,12.262618649622624,1.16131561817385,7.385954145396781,9.851916872738999,25.849365846328027
363,3.5918621490254474,10.579564699799255,11.443638710499696,9.294716648468011,0.7596959194811033,7.210756517222006,10.20279077259967,23.528631229144672
364,2.375043382992229,5.577548254082107,7.291497935931851,8.342285756522932,2.00503286524029,12.669918518505352,4.435764614648829,25.1850350374651
365,3.170470747428497,5.712696613750353,7.354864608864392,7.879023986636123,1.78933073646398,13.112338386462127,4.057866648819282,25.789425693332664
366,3.744717703947334,4.864743765927868,6.949566967353984,7.977543766231395,2.100610416423131,12.980576271286784,3.6671930076687813,25.09581926189941
367,4.872521617509763,6.379646576977419,7.701385995886908,8.426295142469293,2.104346451238511,11.78240812908187,5.020069051350969,25.465972682821462
368,3.9029180274652147,7.089615200117634,8.842690610711287,11.714931864850398,3.9895231861810134,12.705846325475086,5.399202369629496,25.79788089953987
369,4.385843425745388,11.007797636160907,12.161989179323296,14.682353209073426,3.6861504215035494,12.798150732298321,6.97483556607393,23.995413540685025
370,1.0405578087691518,3.743943034781462,6.090730023005874,6.368806685110244,7.209244728284203,8.140750662986958,7.024397073417426,24.351814106153185
371,0.42967957816225427,3.5848891748710665,6.026257373844249,6.165111814161101,5.799331862866654,8.092701408631019,8.43968616783803,24.08601058402161
372,0.5018193452850587,3.627311562663988,5.892393736613593,6.242849465080061,6.906895208437796,8.564359813224238,8.861222574030087,22.87045871518512
373,2.860186779881869,6.001860408758744,7.022558621274448,5.120927501855654,2.3956033807971737,2.825811078372959,6.971286367882323,21.034815819636254
374,2.6014557550575663,7.074291702694096,8.531417571401647,4.082138414981767,0.9607572545665944,2.9026993402358885,7.850898167572986,23.342349774422356
375,2.6937588876856875,5.569974126002169,7.433563034557208,4.61186843531785,3.2231756854876914,5.610410168674161,7.80044100470015,22.137417547345763
376,3.886126441569833,5.914895716455718,7.440437217634294,5.280214327156084,3.5584673948236047,5.431718749616574,8.959885560444846,22.676391023339114
377,3.957042628544956,5.894873395565194,7.794756114994642,5.50231663408234,4.104762786488645,10.191721229026422,7.784684922443469,19.85709701782728
378,4.160428085793279,5.899308116503283,7.733892314682395,4.537508365127383,4.773160984126872,10.399547212402167,6.635525120105186,17.20549860292442
379,4.4280259753860856,6.972775443472662,7.8500086799323,4.752941027339219,5.135325529396101,10.784003488305457,6.56758383932526,17.341526534588414
380,5.43193749092164,6.859219640515303,6.44077327463454,5.699550303314046,5.595517991278067,7.826451247343778,7.5684918256032505,15.819227305903757
381,9.487956040681487,15.039621228799524,10.733569771156084,14.278148719208476,9.056539425520977,18.67269920092884,11.882125115489043,20.08075964240064
382,9.412012352074036,13.315991263366334,9.878221467338845,13.444184857861652,0.10693662220039302,11.473806465107202,8.847791731024365,19.417805388859595
383,9.738548597455573,14.350024964583003,10.5208907628215,13.707149011061576,2.287713571108153,10.889757087044007,9.33863084129458,19.33170008853166
384,9.401184759611539,13.923579840220334,10.358999021557388,13.858029063238723,1.9838542616322392,11.241621053894974,8.698013095256679,19.611348177900958
385,9.704038326503857,14.197225299118607,11.24302413944553,13.242016030934995,2.4214915189404964,11.326730720485665,10.605064163256653,19.97657700383376
386,9.731968486002843,13.661475945457674,10.527155010784533,13.260759781079864,0.8907607199014446,10.80583764550418,9.899099977501379,20.305195502705935
387,10.086413781180015,13.407086861126889,10.42610110494311,13.381610392454396,2.1671822745358558,11.959101941618519,8.105354729534275,20.24962263602372
388,11.905459476422456,14.60957679498763,12.649740870300077,14.93539625065112,4.6617364652581506,10.6971134199877,14.068056337094234,18.343608362998392
389,8.382342800946773,12.792819700704818,12.37397498590655,13.466117878342585,4.743243823674134,10.1364125005417,11.623382832014833,18.72798096070291
390,7.88612552778754,11.588288251280385,11.046183572213227,13.292255534479471,8.330595238733865,11.803829351518358,9.872547741984555,19.08563939950005
391,6.358788622475569,10.615358245637236,11.283993573050518,12.746525512662032,8.205443552697936,10.081265098636964,11.774860180632496,16.99177333968882
392,6.6896824161850015,15.824770662997183,17.97005592281445,14.410876489076085,17.83982442102463,18.73660313496256,17.450670249890045,18.907918307422854
393,9.089862927735727,11.478510869047522,13.95265579068982,13.59729260592539,10.721683724325963,17.45554430506149,12.776588118158033,17.17183260109963
394,9.562156101176706,13.882584300213468,15.92129547622982,15.430901692745236,5.826039637317795,20.1646763314148,16.327530408259666,17.803574726432917
395,11.335839088971394,13.260540980801943,16.068713651409812,15.668559663617978,6.708384898207159,15.52674519525736,15.5928694283063,17.18541159262588
396,10.061114073519915,13.968373747979054,14.280750094884997,15.245258427364575,4.18350318230625,15.933855408861728,15.617917676341369,17.304424257819704
397,10.092907437070082,13.665676616907604,13.857687296961732,15.215196397518019,4.779682077665397,16.30674319391063,15.688583504653328,17.27864071150078
398,9.732367428854658,12.568868976117455,12.895868115707943,15.007722036354206,4.8313099474123105,15.271126256136563,14.01483132051652,16.987730673785126
399,8.675474577367412,12.044933985695334,12.89149473902747,16.563498228129276,4.245103261001433,15.888196599850119,13.1939308869709,16.47344442646419
400,8.72330705453469,12.267707334419262,12.069264962475126,17.356042258466793,7.592295265519956,13.962037509857211,13.303351036452572,16.443338215110266
401,9.121747201902584,12.843970806466135,11.403120658264003,16.681503901244497,3.3963353028249035,8.326787244650102,14.007381884415127,16.462709031799672
402,11.477037057433863,12.092654384282113,13.01889754035236,16.084962547990816,4.049288840009114,10.650959922794183,12.198465575989829,15.459987797366464
403,11.35020366022359,12.236596688263909,12.849901692037777,16.18669590204002,4.227958255287355,10.663861344499105,12.118345016660077,15.237843217331989
