t,dlog_SOLVPN_to_dlog_COPPER,dlog_SOLVPN_to_dlog_GOLD,dlog_SOLVPN_to_dlog_SILVER,dlog_SOLVPN_to_dlog_DXY,dlog_SOLVPN_to_dlog_OIL,dlog_SOLVPN_to_dlog_GAS,dlog_SOLVPN_to_d_UST10Y,dlog_SOLVPN_to_d_VIX,dlog_COPPER_to_dlog_SOLVPN,dlog_COPPER_to_dlog_GOLD,dlog_COPPER_to_dlog_SILVER,dlog_COPPER_to_dlog_DXY,dlog_COPPER_to_dlog_OIL,dlog_COPPER_to_dlog_GAS,dlog_COPPER_to_d_UST10Y,dlog_COPPER_to_d_VIX,dlog_GOLD_to_dlog_SOLVPN,dlog_GOLD_to_dlog_COPPER,dlog_GOLD_to_dlog_SILVER,dlog_GOLD_to_dlog_DXY,dlog_GOLD_to_dlog_OIL,dlog_GOLD_to_dlog_GAS,dlog_GOLD_to_d_UST10Y,dlog_GOLD_to_d_VIX,dlog_SILVER_to_dlog_SOLVPN,dlog_SILVER_to_dlog_COPPER,dlog_SILVER_to_dlog_GOLD,dlog_SILVER_to_dlog_DXY,dlog_SILVER_to_dlog_OIL,dlog_SILVER_to_dlog_GAS,dlog_SILVER_to_d_UST10Y,dlog_SILVER_to_d_VIX,dlog_DXY_to_dlog_SOLVPN,dlog_DXY_to_dlog_COPPER,dlog_DXY_to_dlog_GOLD,dlog_DXY_to_dlog_SILVER,dlog_DXY_to_dlog_OIL,dlog_DXY_to_dlog_GAS,dlog_DXY_to_d_UST10Y,dlog_DXY_to_d_VIX,dlog_OIL_to_dlog_SOLVPN,dlog_OIL_to_dlog_COPPER,dlog_OIL_to_dlog_GOLD,dlog_OIL_to_dlog_SILVER,dlog_OIL_to_dlog_DXY,dlog_OIL_to_dlog_GAS,dlog_OIL_to_d_UST10Y,dlog_OIL_to_d_VIX,dlog_GAS_to_dlog_SOLVPN,dlog_GAS_to_dlog_COPPER,dlog_GAS_to_dlog_GOLD,dlog_GAS_to_dlog_SILVER,dlog_GAS_to_dlog_DXY,dlog_GAS_to_dlog_OIL,dlog_GAS_to_d_UST10Y,dlog_GAS_to_d_VIX,d_UST10Y_to_dlog_SOLVPN,d_UST10Y_to_dlog_COPPER,d_UST10Y_to_dlog_GOLD,d_UST10Y_to_dlog_SILVER,d_UST10Y_to_dlog_DXY,d_UST10Y_to_dlog_OIL,d_UST10Y_to_dlog_GAS,d_UST10Y_to_d_VIX,d_VIX_to_dlog_SOLVPN,d_VIX_to_dlog_COPPER,d_VIX_to_dlog_GOLD,d_VIX_to_dlog_SILVER,d_VIX_to_dlog_DXY,d_VIX_to_dlog_OIL,d_VIX_to_dlog_GAS,d_VIX_to_d_UST10Y
588,0.89441874715423,5.825048782809642,2.7797083691171283,1.8403072777665828,-3.5634310516956464,5.929927568723345,6.383773146767009,-2.6751582060202956,-0.89441874715423,-3.1463640361235257,-1.864605066807142,1.2484745749906718,-0.6383304645095484,3.5225393364105875,0.8062581176837464,-0.970008061261268,-5.825048782809642,3.1463640361235257,0.20447567669426903,0.3598385916149418,0.9381311730228283,0.4527390271900871,-2.2420478837844167,-4.374481789051552,-2.7797083691171283,1.864605066807142,-0.20447567669426903,3.446324171372048,3.13054987703482,0.583958453631279,2.1094850805839007,-0.506722674620403,-1.8403072777665828,-1.2484745749906718,-0.3598385916149418,-3.446324171372048,5.904401463436374,17.148191500244018,-1.9425037179332145,-0.8504296823420079,3.5634310516956464,0.6383304645095484,-0.9381311730228283,-3.13054987703482,-5.904401463436374,0.11765923146408325,4.145952936480511,11.774531777846613,-5.929927568723345,-3.5225393364105875,-0.4527390271900871,-0.583958453631279,-17.148191500244018,-0.11765923146408325,-1.4509334599335484,-3.072634333694359,-6.383773146767009,-0.8062581176837464,2.2420478837844167,-2.1094850805839007,1.9425037179332145,-4.145952936480511,1.4509334599335484,-3.912987131485142,2.6751582060202956,0.970008061261268,4.374481789051552,0.506722674620403,0.8504296823420079,-11.774531777846613,3.072634333694359,3.912987131485142
589,-0.5835857891227629,-0.37411073150614627,-2.360536002615298,-0.6028730803480116,-0.8673806259225865,8.011259375895678,-0.22071004224272706,-0.047514346601756685,0.5835857891227629,-3.59653338983313,-4.323292293353614,-0.3706306942736166,2.2215107036841344,3.5716003014754434,2.545424188854935,3.932138822447716,0.37411073150614627,3.59653338983313,-0.07913046400243928,2.9129857001368435,-0.5200612853069995,0.5508670476153713,0.5271788557918455,0.7879021919006783,2.360536002615298,4.323292293353614,0.07913046400243928,2.818497586416658,3.124425421851053,0.9038124574017509,3.8141489964716797,4.973182974270797,0.6028730803480116,0.3706306942736166,-2.9129857001368435,-2.818497586416658,6.310366304398209,10.660856753258004,1.2874343364703833,6.849321052795217,0.8673806259225865,-2.2215107036841344,0.5200612853069995,-3.124425421851053,-6.310366304398209,-0.41534386988795724,1.2279674831063931,11.332701427666219,-8.011259375895678,-3.5716003014754434,-0.5508670476153713,-0.9038124574017509,-10.660856753258004,0.41534386988795724,-2.9674852122817037,-4.279029702983513,0.22071004224272706,-2.545424188854935,-0.5271788557918455,-3.8141489964716797,-1.2874343364703833,-1.2279674831063931,2.9674852122817037,5.49483226158364,0.047514346601756685,-3.932138822447716,-0.7879021919006783,-4.973182974270797,-6.849321052795217,-11.332701427666219,4.279029702983513,-5.49483226158364
590,0.45012949575061256,1.1177128863224652,-0.8558006491418739,-0.1805002878837194,-5.337758093585435,9.305224638827031,-0.7676620846672435,0.40101233563215466,-0.45012949575061256,-0.512793652980287,-0.66997542963664,1.4995317220551971,0.1480807918413678,3.9438556109861844,0.15386259782638056,4.194548365623986,-1.1177128863224652,0.512793652980287,-0.7661080783865657,3.24722528490026,-0.9862772293580384,1.9019978737986953,0.6885719251479792,0.1816105925387621,0.8558006491418739,0.66997542963664,0.7661080783865657,3.0667564455558374,2.1182491060683954,3.1154002201054642,0.6540487713723806,3.1420450654936856,0.1805002878837194,-1.4995317220551971,-3.24722528490026,-3.0667564455558374,5.218898120557833,11.268629172739113,-1.7574064363918502,3.2312729609920496,5.337758093585435,-0.1480807918413678,0.9862772293580384,-2.1182491060683954,-5.218898120557833,0.29303776948082205,4.875847442763248,13.367445113449733,-9.305224638827031,-3.9438556109861844,-1.9019978737986953,-3.1154002201054642,-11.268629172739113,-0.29303776948082205,-4.134310335613079,-4.7864236729783896,0.7676620846672435,-0.15386259782638056,-0.6885719251479792,-0.6540487713723806,1.7574064363918502,-4.875847442763248,4.134310335613079,9.882195518834882,-0.40101233563215466,-4.194548365623986,-0.1816105925387621,-3.1420450654936856,-3.2312729609920496,-13.367445113449733,4.7864236729783896,-9.882195518834882
591,1.5387003168781703,1.0876951149281275,-0.7302258545192366,0.9204977553654667,-2.192780070661234,12.096593090940233,-0.0657810002990935,1.7633285164107058,-1.5387003168781703,-0.8514326515039023,-0.7280524065299563,0.5481345634034867,-2.505216811351635,3.0542619732735554,-0.9417930138629993,1.8663787627659598,-1.0876951149281275,0.8514326515039023,0.730568471593017,2.5376036228183825,0.536419258545918,1.7894787338222131,0.11640242627269615,0.11030698615916767,0.7302258545192366,0.7280524065299563,-0.730568471593017,0.8078908086026981,-0.03734209551558565,3.466943112908208,0.6995876468967435,3.4424819885253615,-0.9204977553654667,-0.5481345634034867,-2.5376036228183825,-0.8078908086026981,-2.0588332306533026,7.96977697152684,-2.197067191922412,1.514076885996372,2.192780070661234,2.505216811351635,-0.536419258545918,0.03734209551558565,2.0588332306533026,2.9162325019392505,-3.6180392181204812,10.002902494748446,-12.096593090940233,-3.0542619732735554,-1.7894787338222131,-3.466943112908208,-7.96977697152684,-2.9162325019392505,-7.395927976763797,-7.900326460226129,0.0657810002990935,0.9417930138629993,-0.11640242627269615,-0.6995876468967435,2.197067191922412,3.6180392181204812,7.395927976763797,1.0799742060049784,-1.7633285164107058,-1.8663787627659598,-0.11030698615916767,-3.4424819885253615,-1.514076885996372,-10.002902494748446,7.900326460226129,-1.0799742060049784
592,2.2344999908642773,1.4805143312277442,-0.6233898038351295,-0.5263283484354213,5.493504245978377,10.746797719084805,-0.5647118674546086,2.292240893771904,-2.2344999908642773,-1.727380131271099,-1.3943331761807958,0.20524708066576558,-3.317042505765527,2.9181309778909506,-2.0096322347637816,1.1423400240634485,-1.4805143312277442,1.727380131271099,0.7863886664313497,2.035006314748948,2.5670520222864956,2.2629441787097075,-0.5399280412834244,-0.5600745401874274,0.6233898038351295,1.3943331761807958,-0.7863886664313497,0.9078482136062291,0.4706209828552377,3.2437679328199063,0.6230707980593602,2.4279246733098496,0.5263283484354213,-0.20524708066576558,-2.035006314748948,-0.9078482136062291,3.8525589142674486,7.6770186626746035,-0.8526741514394001,2.8990930356437126,-5.493504245978377,3.317042505765527,-2.5670520222864956,-0.4706209828552377,-3.8525589142674486,2.3036541600890303,-7.6387705944932005,-2.0332953529681426,-10.746797719084805,-2.9181309778909506,-2.2629441787097075,-3.2437679328199063,-7.6770186626746035,-2.3036541600890303,-5.38494777077805,-5.601073515544774,0.5647118674546086,2.0096322347637816,0.5399280412834244,-0.6230707980593602,0.8526741514394001,7.6387705944932005,5.38494777077805,3.7115834230278306,-2.292240893771904,-1.1423400240634485,0.5600745401874274,-2.4279246733098496,-2.8990930356437126,2.0332953529681426,5.601073515544774,-3.7115834230278306
593,3.0887115551593167,2.4962890959401225,-0.3767314800264785,-2.411139837079114,9.023698222466189,11.376456558041125,-0.7160037713894969,2.419575668978659,-3.0887115551593167,-2.223170881455866,-1.0444481424063383,-0.16576703658001435,-4.941539537973413,2.8130198197506115,-2.2007706502273496,-0.2312483911015315,-2.4962890959401225,2.223170881455866,1.9101597905764862,1.377146642320378,2.112077033028898,2.383776083930432,-0.4124855897752955,-1.6652470305278406,0.3767314800264785,1.0444481424063383,-1.9101597905764862,1.1301347878589247,0.407885341015946,3.4204433743407554,0.6584233526098808,2.2093608391718518,2.411139837079114,0.16576703658001435,-1.377146642320378,-1.1301347878589247,3.802385537507244,6.524923586543348,-0.4630056580083348,4.7742681114455205,-9.023698222466189,4.941539537973413,-2.112077033028898,-0.407885341015946,-3.802385537507244,1.4496145850239432,-7.998993877688461,-6.503272156289836,-11.376456558041125,-2.8130198197506115,-2.383776083930432,-3.4204433743407554,-6.524923586543348,-1.4496145850239432,-5.921667911763459,-6.1925262633269424,0.7160037713894969,2.2007706502273496,0.4124855897752955,-0.6584233526098808,0.4630056580083348,7.998993877688461,5.921667911763459,3.9371576106979997,-2.419575668978659,0.2312483911015315,1.6652470305278406,-2.2093608391718518,-4.7742681114455205,6.503272156289836,6.1925262633269424,-3.9371576106979997
594,2.186488949143695,2.8385669580365027,-0.5410303854821938,-3.3511752123741276,5.010400155855416,14.555045129992227,-1.3094827678570482,1.159957239579537,-2.186488949143695,-2.8271980342816807,-2.557148715948058,-0.3114073632934904,-1.9222929249296221,2.143650343622851,-1.0505915233655756,1.421675393787642,-2.8385669580365027,2.8271980342816807,2.051391964681809,1.4593709650807778,1.6090711781578675,3.1730804715064367,-0.29425315970905785,-2.154777461221124,0.5410303854821938,2.557148715948058,-2.051391964681809,1.2656353778692573,0.6899209011211048,3.834669846918594,0.6944836375553729,2.4388918970262092,3.3511752123741276,0.3114073632934904,-1.4593709650807778,-1.2656353778692573,2.2596359316711654,7.430950164729701,-0.5769070171155377,4.825788315915919,-5.010400155855416,1.9222929249296221,-1.6090711781578675,-0.6899209011211048,-2.2596359316711654,2.052479341683629,-6.078778341511547,-1.309609767983229,-14.555045129992227,-2.143650343622851,-3.1730804715064367,-3.834669846918594,-7.430950164729701,-2.052479341683629,-6.095822459555516,-8.373408872000624,1.3094827678570482,1.0505915233655756,0.29425315970905785,-0.6944836375553729,0.5769070171155377,6.078778341511547,6.095822459555516,3.433021326572577,-1.159957239579537,-1.421675393787642,2.154777461221124,-2.4388918970262092,-4.825788315915919,1.309609767983229,8.373408872000624,-3.433021326572577
595,1.897035097387084,-0.30753284881072673,-1.1279705997522314,-2.8291316513459,-2.629776967455357,8.965311741329163,-1.0800104260904781,0.24457448252150726,-1.897035097387084,-1.6660798166260804,-2.5671255759274985,-0.29974199992149764,-3.5707766473339837,2.452789928647033,-0.353034842206716,1.689188081093739,0.30753284881072673,1.6660798166260804,0.43394863095226555,1.4621206720330822,-1.5282021274729776,2.8758996962532155,0.049491277395315336,1.4069633304846865,1.1279705997522314,2.5671255759274985,-0.43394863095226555,1.034831314227274,-0.061174037338750376,3.9461588156968026,-0.045318988201470845,4.173832092599789,2.8291316513459,0.29974199992149764,-1.4621206720330822,-1.034831314227274,-0.28518944553896053,12.147722959916704,-1.1104571178320448,7.144787985767419,2.629776967455357,3.5707766473339837,1.5282021274729776,0.061174037338750376,0.28518944553896053,1.5528850781494983,4.398549842217839,4.219716270401506,-8.965311741329163,-2.452789928647033,-2.8758996962532155,-3.9461588156968026,-12.147722959916704,-1.5528850781494983,-3.037612544950771,-5.044912729516123,1.0800104260904781,0.353034842206716,-0.049491277395315336,0.045318988201470845,1.1104571178320448,-4.398549842217839,3.037612544950771,4.893078193827073,-0.24457448252150726,-1.689188081093739,-1.4069633304846865,-4.173832092599789,-7.144787985767419,-4.219716270401506,5.044912729516123,-4.893078193827073
596,2.880029115035221,-2.397644564063768,-0.4404901532400265,1.4651178728539946,0.20460940927155136,9.977137396317335,2.9485566856868086,2.7484021377102437,-2.880029115035221,-1.3976233551295607,-2.7292022199352175,-1.5258007976928045,-1.608094929863201,2.1391530335954636,2.3761381982295156,-0.9006416288638954,2.397644564063768,1.3976233551295607,1.4231240203345585,-0.038046502499277324,-0.16028713645506776,3.1583023098929424,-2.1821827482005496,4.1328298463027995,0.4404901532400265,2.7292022199352175,-1.4231240203345585,-0.47756111539825596,0.6819523836417041,1.857433805976272,0.2119038000456186,0.5865082056432165,-1.4651178728539946,1.5258007976928045,0.038046502499277324,0.47756111539825596,0.7502361786453666,9.796538935905682,1.652125122274148,0.26717700268854205,-0.20460940927155136,1.608094929863201,0.16028713645506776,-0.6819523836417041,-0.7502361786453666,0.06714072185542497,3.784056396428741,0.2877372992137168,-9.977137396317335,-2.1391530335954636,-3.1583023098929424,-1.857433805976272,-9.796538935905682,-0.06714072185542497,-0.8907904483680538,-9.246976709290964,-2.9485566856868086,-2.3761381982295156,2.1821827482005496,-0.2119038000456186,-1.652125122274148,-3.784056396428741,0.8907904483680538,0.579401017991124,-2.7484021377102437,0.9006416288638954,-4.1328298463027995,-0.5865082056432165,-0.26717700268854205,-0.2877372992137168,9.246976709290964,-0.579401017991124
597,2.6239461378698703,-1.8873884373507348,0.08139455475271618,3.771314116998383,-0.8917206754238585,11.248903848755143,2.7043867299611986,4.640203041441211,-2.6239461378698703,-0.23905494370970892,-3.7006122073657988,-1.6945208785327566,-2.395410421982963,1.6541246405737065,-0.683616379758194,-0.46193706659620926,1.8873884373507348,0.23905494370970892,0.40960258639335123,-0.9134820931543572,-0.3843229551617353,1.6355125044809469,-2.263081301600641,6.0607018069065965,-0.08139455475271618,3.7006122073657988,-0.40960258639335123,-0.9207339810927042,-1.1427930658763343,-0.17934518447321746,-1.8370518501959214,1.480362537730794,-3.771314116998383,1.6945208785327566,0.9134820931543572,0.9207339810927042,-0.46435272575028197,9.31689033285304,-0.6993084854172178,0.6502643501163625,0.8917206754238585,2.395410421982963,0.3843229551617353,1.1427930658763343,0.46435272575028197,0.37612075241349063,4.249188489742611,2.136923971369815,-11.248903848755143,-1.6541246405737065,-1.6355125044809469,0.17934518447321746,-9.31689033285304,-0.37612075241349063,0.391185643498386,-6.877440063642502,-2.7043867299611986,0.683616379758194,2.263081301600641,1.8370518501959214,0.6993084854172178,-4.249188489742611,-0.391185643498386,2.790819167747501,-4.640203041441211,0.46193706659620926,-6.0607018069065965,-1.480362537730794,-0.6502643501163625,-2.136923971369815,6.877440063642502,-2.790819167747501
598,3.588807094973756,1.2287378735061818,0.5092326232939968,2.5829587117258033,1.3524036551948457,10.383073420851343,3.6783207800688356,3.91050476083079,-3.588807094973756,-0.245189035368794,-3.6091942208032908,-1.8507825279063272,-2.8601512020057034,1.7178814250669863,-0.9330179679693265,-1.146697174945058,-1.2287378735061818,0.245189035368794,0.09305953480877704,-1.806025869867037,-2.841421282185964,0.9772226505139137,-6.060573247731881,2.884561431492478,-0.5092326232939968,3.6091942208032908,-0.09305953480877704,-0.33624866775740614,-1.0772740436365966,0.07008126889019639,-0.924185211163941,0.7650046589851267,-2.5829587117258033,1.8507825279063272,1.806025869867037,0.33624866775740614,0.943471741938132,9.127872027670396,0.46202717733898346,0.7448930192675816,-1.3524036551948457,2.8601512020057034,2.841421282185964,1.0772740436365966,-0.943471741938132,-0.6097252438092333,7.879891888261301,-0.8076018932050975,-10.383073420851343,-1.7178814250669863,-0.9772226505139137,-0.07008126889019639,-9.127872027670396,0.6097252438092333,-0.12166388537177486,-6.930661177289417,-3.6783207800688356,0.9330179679693265,6.060573247731881,0.924185211163941,-0.46202717733898346,-7.879891888261301,0.12166388537177486,-1.7034386992475619,-3.91050476083079,1.146697174945058,-2.884561431492478,-0.7650046589851267,-0.7448930192675816,0.8076018932050975,6.930661177289417,1.7034386992475619
599,3.0337656630667778,5.594736227359801,2.720175901820169,2.838509085426632,4.141896614891495,14.261527535402662,3.2823809883530863,3.987629919852502,-3.0337656630667778,-0.6992787474592035,-3.953515100868543,-2.1722029315396743,-2.9041816873191393,0.9692722918335979,-0.536697521260951,-0.3980404025423283,-5.594736227359801,0.6992787474592035,-0.04937263242981871,-3.1194038477102755,-3.5092427359584857,0.32363546453741643,-8.088979831096204,0.27050013437326825,-2.720175901820169,3.953515100868543,0.04937263242981871,0.6379001891137239,-0.2152553215164561,1.7914953789372978,-0.813759485351067,-0.28736108048857734,-2.838509085426632,2.1722029315396743,3.1194038477102755,-0.6379001891137239,1.6508289320569343,10.54545633963113,0.15589480679432732,-0.3786856620090999,-4.141896614891495,2.9041816873191393,3.5092427359584857,0.2152553215164561,-1.6508289320569343,-0.17026301107053898,2.906545048788219,-3.0867537660532447,-14.261527535402662,-0.9692722918335979,-0.32363546453741643,-1.7914953789372978,-10.54545633963113,0.17026301107053898,-4.847419725734259,-10.573823732969148,-3.2823809883530863,0.536697521260951,8.088979831096204,0.813759485351067,-0.15589480679432732,-2.906545048788219,4.847419725734259,-0.7044855270231096,-3.987629919852502,0.3980404025423283,-0.27050013437326825,0.28736108048857734,0.3786856620090999,3.0867537660532447,10.573823732969148,0.7044855270231096
600,4.426878893956906,4.7689924411836495,1.4966069949456227,4.885782316351742,6.171311975772256,7.261487509429767,1.7391865708079255,3.4408136118482844,-4.426878893956906,-1.2191111057652968,-3.9860475950812138,-2.7255942850836625,-4.2720320914819485,1.9212319010635517,-1.5891785037686201,-1.6863775683127407,-4.7689924411836495,1.2191111057652968,0.04071178572938905,-2.5302906711550346,-4.5209071172625634,0.4217720071450233,-7.063780899564757,0.8156620639160845,-1.4966069949456227,3.9860475950812138,-0.04071178572938905,0.7504510715130994,-1.6070504329269946,1.5277503304041224,-0.8817592934716814,0.7171398856690692,-4.885782316351742,2.7255942850836625,2.5302906711550346,-0.7504510715130994,0.6343502085809627,11.94027117705458,-1.8283965592043394,-3.0554724076329984,-6.171311975772256,4.2720320914819485,4.5209071172625634,1.6070504329269946,-0.6343502085809627,4.516386906326784,5.333320563061436,-4.60470886900092,-7.261487509429767,-1.9212319010635517,-0.4217720071450233,-1.5277503304041224,-11.94027117705458,-4.516386906326784,-2.3623106098946276,-6.515231388619987,-1.7391865708079255,1.5891785037686201,7.063780899564757,0.8817592934716814,1.8283965592043394,-5.333320563061436,2.3623106098946276,-1.0750168798779818,-3.4408136118482844,1.6863775683127407,-0.8156620639160845,-0.7171398856690692,3.0554724076329984,4.60470886900092,6.515231388619987,1.0750168798779818
601,4.367739829606128,4.0621280954863455,1.5288284885458978,6.113648780666887,5.612165799747143,9.428436179696773,3.309867997169741,2.931880582676513,-4.367739829606128,-0.7430949349254128,-4.325835715059206,0.21943860847199748,-1.3122409878047636,0.23144769710774638,-0.9292533168419026,-2.302735242011038,-4.0621280954863455,0.7430949349254128,-0.9010434082268297,-0.14418690880786933,-1.9973465510663053,0.6361450887617865,-5.224278435540268,0.2608290028110325,-1.5288284885458978,4.325835715059206,0.9010434082268297,2.50275491538029,-0.9357754874248175,3.4256767399799988,0.08665940089948343,-0.027843372898722407,-6.113648780666887,-0.21943860847199748,0.14418690880786933,-2.50275491538029,-2.3322131144436753,16.43574699321868,-3.6848208865003755,-5.274850518783187,-5.612165799747143,1.3122409878047636,1.9973465510663053,0.9357754874248175,2.3322131144436753,11.000717613485664,3.433843030825752,-5.885953700430425,-9.428436179696773,-0.23144769710774638,-0.6361450887617865,-3.4256767399799988,-16.43574699321868,-11.000717613485664,-3.6028900913940705,-9.566936714419661,-3.309867997169741,0.9292533168419026,5.224278435540268,-0.08665940089948343,3.6848208865003755,-3.433843030825752,3.6028900913940705,-3.6466880381495574,-2.931880582676513,2.302735242011038,-0.2608290028110325,0.027843372898722407,5.274850518783187,5.885953700430425,9.566936714419661,3.6466880381495574
602,5.258887741886046,4.307160781586551,1.9997044802594726,5.783744015190656,5.30032254374684,9.627096339082629,4.4323680018294915,3.0849725818258875,-5.258887741886046,-0.45759495533261685,-3.769664405580688,0.17191864117837508,-1.8616069443971224,1.6054143776744112,-1.3908609040019617,-3.1619070816117874,-4.307160781586551,0.45759495533261685,-2.232833583580547,-2.1964864921440794,-2.6750900587160418,0.7727432780855803,-5.767239984917886,-0.19972466757318763,-1.9997044802594726,3.769664405580688,2.232833583580547,2.4754546227046106,-0.9929694555280066,2.935889981236821,-0.28495303727512855,-0.38326561887387545,-5.783744015190656,-0.17191864117837508,2.1964864921440794,-2.4754546227046106,-2.054688160548813,11.488028447450679,-2.7079451505710797,-5.684253128544239,-5.30032254374684,1.8616069443971224,2.6750900587160418,0.9929694555280066,2.054688160548813,11.069648489641468,3.7868370045795547,-5.663895119041281,-9.627096339082629,-1.6054143776744112,-0.7727432780855803,-2.935889981236821,-11.488028447450679,-11.069648489641468,-4.714278062337472,-9.261521392308644,-4.4323680018294915,1.3908609040019617,5.767239984917886,0.28495303727512855,2.7079451505710797,-3.7868370045795547,4.714278062337472,-4.9561378161793055,-3.0849725818258875,3.1619070816117874,0.19972466757318763,0.38326561887387545,5.684253128544239,5.663895119041281,9.261521392308644,4.9561378161793055
603,1.6535803546818162,1.4845160418600463,0.05258975344227679,5.153170497268222,11.714835424923917,6.629531805611898,4.284777023497284,5.712500032380511,-1.6535803546818162,-0.43507678117263815,-3.258938608524094,0.6322468960752428,-0.2937130296852355,0.5481230806755861,-1.105893581877539,-0.7943227993851876,-1.4845160418600463,0.43507678117263815,-1.0982807406861816,-0.10882407501260083,-0.4849216538485188,0.569033633472429,-2.5528548102756314,0.15068581067299913,-0.05258975344227679,3.258938608524094,1.0982807406861816,3.5088136411709296,0.5904877102327836,0.4229323845196692,0.7572009095841636,0.1191732829540797,-5.153170497268222,-0.6322468960752428,0.10882407501260083,-3.5088136411709296,-3.7839884408651714,9.776741138562366,-2.9921138496859516,-3.0626811225354933,-11.714835424923917,0.2937130296852355,0.4849216538485188,-0.5904877102327836,3.7839884408651714,7.324482546185341,-2.524238674622044,-3.856938624919012,-6.629531805611898,-0.5481230806755861,-0.569033633472429,-0.4229323845196692,-9.776741138562366,-7.324482546185341,-0.9468321649984814,-5.752063324858963,-4.284777023497284,1.105893581877539,2.5528548102756314,-0.7572009095841636,2.9921138496859516,2.524238674622044,0.9468321649984814,-4.320177172584257,-5.712500032380511,0.7943227993851876,-0.15068581067299913,-0.1191732829540797,3.0626811225354933,3.856938624919012,5.752063324858963,4.320177172584257
604,0.30069872063138536,0.40587755446347185,0.0637438372559389,3.396307242599601,4.971172878638095,6.442806092989617,7.565879200007275,2.001762979256334,-0.30069872063138536,-0.34666650399563004,-3.7537704364554365,1.2028380807505048,-1.578205193795926,1.0587323171051461,0.3514416820571382,-2.5200888653614015,-0.40587755446347185,0.34666650399563004,-2.0614369081899895,-0.22561049855445958,-3.0498439691109205,0.8160620262508622,2.1249541521797255,-1.300699808634664,-0.0637438372559389,3.7537704364554365,2.0614369081899895,4.592631341017597,0.08523162426331599,1.196462563290595,1.9990425202046511,0.5152198550484384,-3.396307242599601,-1.2028380807505048,0.22561049855445958,-4.592631341017597,-1.997483587826311,10.168225477025757,-2.436937230465561,-4.073489518858312,-4.971172878638095,1.578205193795926,3.0498439691109205,-0.08523162426331599,1.997483587826311,6.839488103421785,8.13429951795501,-3.3606195463631714,-6.442806092989617,-1.0587323171051461,-0.8160620262508622,-1.196462563290595,-10.168225477025757,-6.839488103421785,-2.1663245791610173,-5.813319453879162,-7.565879200007275,-0.3514416820571382,-2.1249541521797255,-1.9990425202046511,2.436937230465561,-8.13429951795501,2.1663245791610173,-5.319559237993277,-2.001762979256334,2.5200888653614015,1.300699808634664,-0.5152198550484384,4.073489518858312,3.3606195463631714,5.813319453879162,5.319559237993277
605,2.2405299701145784,1.6665221636686596,0.13308294380873775,0.9668173518436181,4.577037260496581,4.362729800618119,6.7887229189344325,0.49323994458222487,-2.2405299701145784,1.693104084552191,-1.7280563273825607,1.079459835226058,-2.476274421853156,2.946768633040647,-0.6110607453480181,-2.689321145751025,-1.6665221636686596,-1.693104084552191,-2.8036112185806026,-3.0278291408994527,-1.6286348249931746,1.023282923082242,0.628546876394807,-2.302049492693542,-0.13308294380873775,1.7280563273825607,2.8036112185806026,2.2305121526110145,0.753477708452561,2.732911172462769,0.893717014558411,1.3367514998404584,-0.9668173518436181,-1.079459835226058,3.0278291408994527,-2.2305121526110145,-1.1330351113270751,14.860252000911432,-1.0110391261957394,-1.206954284094671,-4.577037260496581,2.476274421853156,1.6286348249931746,-0.753477708452561,1.1330351113270751,7.969262598935286,6.608345404414244,-1.6801893234731455,-4.362729800618119,-2.946768633040647,-1.023282923082242,-2.732911172462769,-14.860252000911432,-7.969262598935286,-2.3133418760950795,-5.468463455059489,-6.7887229189344325,0.6110607453480181,-0.628546876394807,-0.893717014558411,1.0110391261957394,-6.608345404414244,2.3133418760950795,-3.693575194945561,-0.49323994458222487,2.689321145751025,2.302049492693542,-1.3367514998404584,1.206954284094671,1.6801893234731455,5.468463455059489,3.693575194945561
606,0.3412952915484633,0.916767836946017,0.34582705384019885,2.43039822447089,4.014258912191385,3.836876875296119,1.5367563963145,0.8039971907547887,-0.3412952915484633,1.1119799445366123,-3.0670617149068082,0.4003885477682081,0.16579287586300362,4.293850154276624,2.2858418089452748,-1.8200081047773713,-0.916767836946017,-1.1119799445366123,-3.7765922618731125,-2.8046168948082357,-0.0987926033709674,0.7526012191724438,5.815606275968889,-1.9212199271447745,-0.34582705384019885,3.0670617149068082,3.7765922618731125,1.5220838254980933,-0.18059702903213137,4.990084447015655,8.360667295374505,-0.70612543074912,-2.43039822447089,-0.4003885477682081,2.8046168948082357,-1.5220838254980933,-3.8470405903612317,18.09368826438076,-0.5371860569631868,-4.997613942263211,-4.014258912191385,-0.16579287586300362,0.0987926033709674,0.18059702903213137,3.8470405903612317,6.146053409699137,-2.2150779398085616,-0.3635912027522501,-3.836876875296119,-4.293850154276624,-0.7526012191724438,-4.990084447015655,-18.09368826438076,-6.146053409699137,-1.61100987537369,-4.850519574011411,-1.5367563963145,-2.2858418089452748,-5.815606275968889,-8.360667295374505,0.5371860569631868,2.2150779398085616,1.61100987537369,0.3970998073976979,-0.8039971907547887,1.8200081047773713,1.9212199271447745,0.70612543074912,4.997613942263211,0.3635912027522501,4.850519574011411,-0.3970998073976979
