t,TO_dlog_SOLVPN,FROM_dlog_SOLVPN,TO_dlog_COPPER,FROM_dlog_COPPER,TO_dlog_GOLD,FROM_dlog_GOLD,TO_dlog_SILVER,FROM_dlog_SILVER,TO_dlog_DXY,FROM_dlog_DXY,TO_dlog_OIL,FROM_dlog_OIL,TO_dlog_GAS,FROM_dlog_GAS,TO_d_UST10Y,FROM_d_UST10Y,TO_d_VIX,FROM_d_VIX,TO_d_PJM_LMP,FROM_d_PJM_LMP
142,69.5050148443209,73.79748504565988,85.12622411952803,60.368338327907864,91.70370300067874,73.00653205074849,91.59888188796678,68.46391832850504,67.46593775873433,62.38435465693697,23.733582228629004,26.794004555747176,7.037728898308815,31.976209893419615,72.62404782432843,72.70911853131473,49.56635631125007,66.25169950120824,18.37602361702455,40.985839599321636
143,69.7820099987871,69.92908234021897,69.13541379722915,64.05103344924194,92.12891624928558,70.91806692185145,90.30672155146506,70.39402558646822,66.42250476907114,66.54740861738237,36.763954639128904,23.352089214295535,8.073667664515327,47.3732388805417,72.179255330373,64.86064039259489,54.78947857546343,61.76329099457283,17.8003330197553,38.1933791979061
144,69.76694831318216,67.51294582679508,65.72323422587418,63.031265010694156,92.57894562473808,70.61020907343939,91.20735295741049,69.63303692586994,65.4259316286157,66.77277343561445,38.50721735687051,22.952507038707324,9.592611772082948,57.77761487867144,74.3330490834305,62.75472202628194,52.34516969430787,61.61989261625078,17.514305462138914,34.32979928632689
145,73.09695755685921,68.929085758423,68.66239128934015,64.3421555309395,91.74834035858191,72.10656290098251,92.33030128268138,70.90589380006766,69.43954282526357,68.6994800544175,37.765672741986336,22.745176695409832,9.535163735183506,58.66619132217542,75.03315679429605,64.97345632149009,55.31147944168337,63.39386534149105,17.328736920010858,35.48987522048972
146,70.32787641621469,70.18651409000995,67.30323560182548,63.423550943561104,90.98973429625168,73.44219836732957,87.27646135433986,70.8234762292609,67.97725948350151,66.14147498124967,39.94422520673307,23.278353256648643,8.093603997247111,49.68671851247526,76.6565305419328,65.48613410032769,54.92786266353734,65.03365838883435,15.72569768938269,31.720408381269117
147,71.56111979673986,69.93223258172438,64.09967387286902,63.97082721038417,97.7151908424461,72.58800095600253,90.49180162622554,70.88771651793635,64.40604868415065,66.3997306923265,35.99258119873733,29.357297475299237,8.400639192369985,46.200803978186386,78.22598917333572,64.94517581049297,54.5326623252834,64.77222736008063,13.403698554479504,29.77539268420396
148,79.48445924655402,70.47928712520563,59.0971665239888,60.93820534795608,94.39709560259809,73.57050058217169,93.36651995120262,71.80172725200435,66.43784791290798,65.0601549001128,29.960408204555687,26.819588863421718,6.587211590446563,41.08356900677265,79.98594374370018,66.8059739308143,55.94638035240111,63.80177271259836,16.36415148320881,41.2664048905063
149,80.00985234776941,72.55856547180899,61.44880801296567,62.339397002710626,93.0513848916367,74.70961987574036,94.90249545848393,72.0585283324648,71.02593321700262,64.42162154231227,25.724759156762,21.821247687336797,8.994815365011966,20.75179299056402,72.5612507772466,68.94374182171674,55.78495758750963,65.92472645413568,15.849693178878187,55.82470881447645
150,75.2493572380589,72.57178315765816,63.9336534522313,62.968905770320546,88.73931347851055,74.85277070026541,89.11516988924721,71.97060852257052,68.24363189019253,63.89792305466795,26.355165499027933,26.678454940583528,7.914219931719046,21.256419561766783,73.19088844699068,66.21512481154134,54.38801587974436,66.17015465800775,16.305485715754752,36.85275624409531
151,75.68442837887905,71.97081769078558,62.335070400728355,64.50175646308197,88.54378717009372,74.66852681724927,87.41505051682002,72.7364309576904,68.34199463104096,65.5463569766359,26.7855505170285,26.505946084119213,7.318179070569919,23.156350027914428,72.96888166348921,64.55912690655288,54.74938320107123,65.15779767393337,21.161592390539173,36.5008083422971
152,77.52896223280226,71.08734812006287,58.60223752368886,64.02369263057699,93.79497666740426,72.73248293859479,90.35843884989212,72.36322458406697,72.09716333247309,66.37753255871657,28.306532530213737,35.12237735613739,6.313302059377179,33.39617634639917,73.16439150254747,64.38849716201224,56.6028879279977,63.637370036692076,21.474731844536443,35.11492273767408
153,74.44604779185744,70.85600965160492,57.8910995712981,63.72791608582398,90.58436794392969,72.48418767363479,89.02623921524547,72.47257286514544,69.70841098553184,66.02728913778519,31.9615487296514,33.43424771715793,7.952860617659486,31.041112071702514,71.3326030861867,60.93040559493457,54.50999953162463,63.62963334617844,21.45783109052313,34.26763441954013
154,67.32881385159232,68.55877523458076,56.299044461533555,62.984741197805725,89.05700886105616,71.6376350853159,86.52917277970417,71.25786228931304,61.50662925000402,60.59684347667932,32.1828319322928,32.04270798413449,9.898882997032777,29.78134724720808,70.14848444056562,59.50332999042198,57.078005465210644,61.719336983889676,19.016764302993106,30.963058852636195
155,70.60713208272091,67.89678813926669,56.52471352736934,62.24390425563509,87.5699209733708,70.54690186321024,82.16072461954114,70.24699873479601,63.256756991107544,60.10391111352492,27.58245525029541,28.414299158302224,10.615335450307429,34.36778333429644,65.19939652642076,59.54848661882678,60.40480069545201,60.35205952831948,18.30205361336309,28.502156983770544
156,73.37238759013427,63.00340379857876,56.68021593182908,61.012006661639795,85.5695891747921,70.57175290697018,82.76415688177836,69.81711043085066,57.08460600217419,57.52747842983257,26.42595739763096,29.47386617444776,12.766687880388638,38.20306919370998,64.04434156679322,59.106126994799,62.67942964860615,59.83026246257839,18.259425650035332,31.101720670755196
157,75.6104817722874,61.40793864733152,56.14419687957728,59.38932434042039,83.36444212038727,66.50630527184799,83.60558829398232,66.68057315995648,57.32660418105908,55.69456415012013,22.293169701786308,36.48016988587652,11.717419438882049,45.3650168975135,70.5304185221096,57.986938719040936,60.2797488541721,55.40939343092052,18.80600962929231,34.757854890507666
158,97.77314488965804,70.17184951341294,64.4872059594613,65.15954811936957,80.81043025265137,74.03074271795921,71.1567719899119,67.10014632727781,46.01651533293071,59.392145099717986,29.85294574484495,54.26441186344976,16.481474315808704,53.21729069229531,90.43322091726591,67.78310460437638,97.84457267179528,65.69129142289776,17.342438900888467,35.388190614459894
159,82.77080642362236,65.44016501749542,59.926151351822156,67.84386218853953,93.36008419545693,70.46291367920045,92.48957283252008,69.07090462646963,67.55300981545167,64.55765304444805,35.33715458449688,30.111947720885713,13.395670747075966,56.79761177088485,79.33086528975967,68.7954342997219,68.94263462226039,67.21663882932948,22.028954794150813,54.8377734796419
160,90.84435913680889,67.17184326685275,53.210397420001385,64.29451216138929,88.51562318592337,72.92852716829242,81.35704088491069,70.25434118685266,68.4463244836047,63.02529250341228,31.498600869872718,43.37830144053765,12.015880350717179,49.42161143389912,85.29419177981741,67.65965508017844,75.36400953739533,69.69566340009543,30.676314039862074,49.39299404740368
161,99.64885815450086,69.04119214129271,51.38264429701043,63.84886130612062,87.73570397326299,76.42179064445551,81.68744072181819,72.99588275693534,64.60713453210603,70.6848258882525,37.70070972416965,60.018318390437386,8.326157903863457,50.5153352312677,90.58085860255298,67.56362504570168,84.15352643865808,71.50454428889053,27.544720975248126,30.77337962983685
162,87.05318786990668,69.81806057267961,60.576909609389126,65.16608540104079,69.71847696024454,76.78011984522723,77.17041710100649,72.4799158709087,72.34424289112393,61.778557336155885,49.781364664864135,41.29660527908011,9.919446333328452,44.81808552040969,69.05508372216457,68.52175013363146,75.38953925851042,70.61510885853632,30.17350073323787,29.907880326106383
163,71.88603582384323,71.03228090349951,71.25704126944339,70.32478879270765,84.16089347373843,71.86946915006827,95.05323841815066,71.65357816353458,84.33585497368041,65.56787682841028,40.312372318012926,40.28290442163157,9.23329397105379,42.15204075232889,81.99188446116632,70.57272182626436,41.58225086952895,72.35999067937671,29.316050798751093,33.313264859547395
164,76.69070006668329,74.14389688513316,70.59602195544353,69.48685722404271,80.65353981426561,70.47922244792318,86.23053769643276,70.7136149963134,70.86162097718159,63.75012921385248,52.871814331783405,32.21538379666313,8.644756648842378,49.283987573864565,88.10630881747292,69.82759947404446,44.86803207626633,75.17185147346267,28.145086257662612,32.59587555673471
165,89.94678618839491,71.67719177475958,61.61470258595556,68.54958018777107,81.57066741210932,69.59678435912382,77.18693298451463,68.70265762412865,63.098169940473525,65.95708933118469,68.88913873710149,48.73694992597041,8.113791372065126,58.98664197227455,95.93177365049239,68.8099914356332,60.09784955447448,70.49164002021826,17.652350002007555,32.593635796524744
166,92.96540830521177,71.68556795784762,53.13193010294486,65.65444644328889,79.79810734398065,68.81927299422898,75.76811436081962,67.42513928000793,77.47284020178648,64.38541637375104,33.95356479718976,50.14871963197724,11.652620667666602,54.044724356323236,102.96087258274636,68.76656074876179,63.75383360318687,67.76551907217623,30.595965034218352,43.3578901413884
167,94.53538284047765,71.49074028337296,48.849180488182206,67.68384691333931,78.6242080253281,70.5191718339371,74.09394018147349,68.05606993656139,80.26548639707391,63.86026909450862,32.36197476526923,51.406522033231596,11.866062873263933,54.065109734540975,104.64961907308495,69.17728251595734,68.09895428713718,67.19961455014858,33.731675466509174,43.61785750220195
168,90.71744022427364,71.15242681744965,47.41501727325367,62.16771355585817,78.19288574783809,70.2997734330892,75.79481970610476,67.52953040971758,79.9382395652371,63.334645851545936,32.40617004620143,44.206833211562234,11.224311593970066,60.15153316433582,101.53653911798399,69.23157545270496,66.45321379932324,67.94172006584711,35.712352200775086,43.375237312850324
169,76.49262217519295,71.88720707061584,50.551846213689004,62.244924477763284,76.3851213541864,68.42226215292884,78.40533496559839,68.27424357840033,86.26438177285172,66.24827988155846,41.77757818669555,23.452641936428144,9.374104751625879,46.94299253956103,87.7218862669779,70.42435542567837,54.35458159710584,70.99190771123172,31.567885003452968,44.006527513210536
170,89.28384458687411,68.68619056552816,55.0506850788548,65.0061176882657,89.14313572366055,73.82792268711897,79.0467878238593,70.6500839738011,89.95197338035608,68.21178797174755,38.34777532181608,27.611487359569843,7.885414770929112,43.43799104189645,81.76191967199242,69.8266495195633,59.69013088029171,64.50059532671958,20.39145074413366,58.79429184855718
171,95.16920411557956,68.34837060144648,43.21173331745873,58.688414943487224,91.2250012392344,73.83388372046727,75.8219943523667,70.67266319289966,83.74631962319015,67.48021728491968,49.61300967398291,28.127417382948273,7.288509966221001,42.783546725815015,89.60012176223087,64.59826066912129,49.469022842785655,66.98630661404582,19.381113400912152,63.006949158811445
172,94.99169993198801,67.52925529635822,42.41537677647945,60.27328526804092,65.55066767495272,74.3058475805816,74.45668697554936,69.6067541765683,85.48002183973492,64.57501233564282,48.57534237989986,30.867644340628985,8.167813398906777,39.12059045851961,65.24875036854077,65.1198287681648,59.95857447212297,59.096527762904486,22.5362092359795,36.886397066744514
173,114.50745646965407,67.80431571627496,44.456771133645354,58.18052827921767,62.160964600070955,74.70765864835744,81.32647394465144,69.80197793054703,80.97250712783509,65.46470459739658,31.451950390626028,29.88884695486542,12.216452704724157,57.835162712762376,78.80810601402462,67.53637087770284,80.04412317175887,62.8200807341065,10.417154397662287,42.32231350342202
174,109.52585081253872,69.19016485177178,40.775730300842795,60.388776897120685,66.87353599171739,76.86598351432585,83.36740756442622,70.38683058324976,77.95648825025295,69.58274922954695,48.85333930580015,40.498628610232245,7.817678856077659,47.35398241678266,77.24055906928093,67.84461186007059,82.31074883072897,64.49123903333349,15.490098077883129,43.608470063114915
175,113.72627387392535,70.20588212923423,41.68637426211276,55.950131487231836,70.07351960313432,71.0231146774353,89.17247671371096,68.76003894948116,71.95097469636242,69.77042108737976,56.004124206192365,43.37664042063663,7.650386085297861,64.51205136076179,78.49927940942652,68.32540027586688,91.13018750025417,62.040460261808626,12.846679581236092,58.776135281816686
176,117.47658081025583,71.1509637247689,43.99177244158551,57.9820801093196,67.42752593428641,72.19376994412173,87.37671512198017,69.70478061213738,69.60368304861251,72.36657158291607,58.83065622133687,43.23377728008215,7.081205680769026,59.58868403876751,79.22302745963454,70.86358487871559,94.52282079017844,62.200447392741424,12.049866194199977,58.29919413926889
177,102.05177979929054,66.27604737826796,47.84740572108845,55.8828156107116,70.22942879731231,65.97700630422969,84.35636086118994,65.77579135093244,56.47876766269052,60.55312406524076,48.07879025472677,53.065697559094495,10.220410115801837,40.793026364733855,71.26159294364385,68.3954636518379,78.56958373094814,60.09726908512872,12.838631955292012,45.11651047180687
178,93.75247035554925,68.77412243730126,51.68657560152795,58.848031795371405,71.08901496061542,67.45388551075335,89.7446311371127,68.79404588463633,60.27795717508502,63.24594081237027,63.021986935743854,45.7560376712641,9.85972720475543,43.78801606434921,57.50069758844836,73.45596304848134,89.87578161899488,65.61132178703132,12.231514651255592,43.312992217529874
179,88.37164516876605,66.87372917959853,52.48105779841683,58.654836183076355,58.3802607585705,65.52877292678416,80.7612209116343,66.23489811145815,73.65334957070291,64.49132336981468,59.35286361666516,42.38686699986574,11.049990554511618,51.29552938652091,57.66699014119985,67.31648099105577,84.42678127723599,66.41379625235267,13.766317328769272,30.71424372594551
180,80.16669864490389,65.32810214799187,61.895339185248524,56.94463886490253,67.9646761003398,61.43689715983462,94.73090609356971,64.88340120260987,72.55177264628051,64.63187355488245,51.090865695928436,42.768173936098364,8.995452454501246,55.94531198096648,55.44814421093738,65.86386612020989,81.17537317441727,64.87889830711215,18.588855890045465,49.92692082156396
181,72.17014704709888,69.1308221392255,58.37993485330743,51.298391723132774,78.26428134226721,60.32672693834272,100.78008608326839,62.35643049303556,68.83060820231923,62.92563573255475,42.6863238920134,41.56635431695209,8.588070341412907,54.833694333025406,63.766687274373936,66.96067809263675,74.57396882058188,66.08887266787043,20.06528347665153,52.61778489651877
182,96.25036386505815,68.90843028917446,55.437301163218855,55.053340847112175,83.82460949665698,61.10115307407724,96.31498257471588,62.83937580926947,57.65478108770778,67.20552491590554,37.70123023184069,39.78055823705743,10.414932533771609,52.98437430385907,73.96991027637225,71.11240612819756,78.13236694605196,66.16358363144131,22.99878651899701,67.55051745829688
183,79.9612307198119,73.45026964803445,55.85817041514998,61.04118856657287,79.96121660700587,63.94917667380523,90.32623920530017,66.42867773373801,53.530485412993364,68.34477443561525,49.36288951194949,52.417506243215925,42.68498256775061,54.84919464803728,82.69987193459775,68.13010621642854,73.88118508116303,71.120214703021,19.5565291185666,48.09169170582022
184,86.1358087583294,70.68087743466201,73.09948801409438,60.66105763312667,89.66946621067929,61.597206441250194,95.58056192741778,62.84822838490896,59.330147728645024,65.83715018242454,35.96263626433105,53.104096336383634,23.117201091676083,69.13956246384923,69.90760993208507,69.15327368916047,73.43513609385546,66.17482066490396,15.788790036035849,42.830572826479695
185,90.74346087077684,65.84084372103169,64.60946975304282,59.908908011073216,72.4427045737107,61.87409553367841,83.71115506251496,63.52739485803633,62.951990039121306,64.82123656308258,43.05950440071989,50.36143792725753,23.433232107247655,75.43444293159868,70.79833833340483,66.99010176626669,80.67521697637325,63.673271073179336,17.294714994886938,37.288054726594666
186,83.93287656293244,67.2563411095527,44.25249655690479,56.08066896908066,65.3420686469289,59.16901536915085,87.82069469563892,67.615902214173,57.07780936481559,64.01769081852802,59.13155179301219,47.50286959315417,39.71890351290921,76.27710636003668,92.30797395308966,69.23099949798743,72.8693567623307,64.70130104267685,28.660732524252857,59.26256939847485
187,92.99075541327258,76.24122291896327,26.734122697813202,57.25493738051458,87.93154903639117,62.86614318684604,119.5173685187978,71.99356992173666,75.97821945905977,79.55299265903241,61.133815630949414,43.81360203900613,47.31887274470936,80.55681041806814,83.69420103567018,78.87199112949546,53.34268225277307,63.731866440039845,35.21009157508047,68.9685422708145
188,78.04168689585063,71.02551302399583,37.59196996542179,57.91840288239396,86.21072192085511,57.239804421997455,101.74157873601617,63.602853518047944,63.003848280391196,74.1986192715642,55.43297780130763,39.65170496415568,46.40443364578572,68.35023375460794,61.537946232862005,68.14502872294092,49.96313336684119,58.01257960818562,31.24014715815769,53.0237038355996
189,69.64131748654563,71.5090853370098,37.04494685739588,56.28325532637515,86.27406255893331,55.98690488284308,97.01979473255847,65.34278114095724,63.21239200161255,74.9504345590327,57.83609363048829,50.02489201692003,37.357381335427064,64.53514213356966,44.69508893499579,74.82880588235766,40.66417113172102,54.72251857527134,66.28297768346818,31.844406498809462
190,79.92391579316372,69.96110155915794,50.627618967473474,64.48942197147882,83.345612820899,53.974967050174584,89.56536310192686,65.37907538432044,66.00145925372178,67.71392901522759,24.12715469053502,60.848527864206424,45.52579844005186,53.15691644359808,59.745807238137374,68.83738666688416,44.87908186261008,56.90176002857322,57.03407517881849,39.512801363716356
191,82.0118547163675,66.08540145345904,37.80912571519629,62.06906692710661,80.84305241595271,52.17969115557939,90.25663758769136,62.710226149913815,64.91807155555213,63.16111232686916,26.56636415315301,49.65973435092693,36.60142843164672,56.02092133620007,58.908169808562214,65.69372814136933,46.53195589606675,55.4108318979827,47.920849095921206,39.37679563670282
192,85.53464013844949,65.35791170600827,46.745221710352425,55.66382282798676,62.04067431664432,51.962537773125106,78.48984006842346,62.23705523268674,63.98105632076532,64.56098754161975,36.73519621020812,44.96437215541494,29.46034772835929,51.8727013108809,60.118127017644674,62.496189508771714,45.20525389590553,51.072454450830705,42.669335578445775,40.791660477873535
193,81.45496810341292,66.16554987540408,35.88376138577896,54.35250145846633,81.23283844903774,50.82835758151061,94.81177999790138,57.921253765632976,67.90398180606189,65.39687927109092,30.38385735896516,44.363289578485286,23.501295187928605,50.533585398071466,58.672350723769604,68.06272818454214,43.433594341731634,50.48950401788475,32.2946804281102,41.45945865160962
194,85.36600859866195,64.34775633950107,41.45957619695385,62.90169644601797,67.0361774909546,55.01154197491736,70.50854105347243,62.29432472690611,72.0671856829074,62.985427910394066,30.907412019575954,35.820468263745354,21.988881866641165,45.179048077131235,76.82325179569551,56.23472678236813,43.32538680809635,49.794995018294955,29.636118694738002,44.54855466842099
195,96.22899520647357,64.75319281698573,36.280059960056185,55.50886826211019,61.31953220966733,62.09991435111355,64.95789432202743,65.01052346579266,73.5450037171429,61.788769854540504,27.506067133318336,36.40704591698301,21.477962145172015,49.05152692858088,88.065528156998,54.126833968656825,46.858644501013515,48.46825490053727,30.199981375943462,49.224738262512076
196,92.63570264294555,64.81254944350195,29.074055286876817,56.07600125396601,61.064066534162784,52.228570279063355,67.35520074073865,62.518337394196664,79.81448095171162,63.970417810359656,31.340992939786418,40.3980425519333,22.662395563120725,53.115773127455746,80.75678237963452,52.32430611086373,45.37788103226054,47.60648262392455,27.502443504606923,44.53352098057949
197,85.57652865589604,61.761617019463465,30.60521609130632,63.240839524492344,58.75369257512993,54.15537560925328,64.95090445552319,65.36055845119148,80.34109162740364,64.96883829254551,33.97609589115697,38.48479154412574,22.14282036109423,46.624857818558276,80.56083490749633,52.535086802201604,44.492342521059356,47.81020054873429,32.847382829447284,39.30474430494725
198,94.69416572430154,63.6937065867492,37.03668149548267,72.62313761819243,64.45451459387206,58.617341739237716,74.88022778340049,72.1777518607442,90.0305513255208,62.13006988844789,34.78352884754635,46.15587881087849,19.00145024001713,65.36913278603565,98.24564021318574,55.84119958233305,44.5201084315501,49.07120145924458,31.038650161161673,43.00609848417536
199,86.6431220612398,59.86008936525532,49.60291820547977,70.03933902614104,62.47692064573729,57.219582314872696,82.30631379663636,69.70411360164957,105.20995741923747,61.647738838200596,43.63112844362487,42.533854884982055,17.56815730638277,55.00140510564003,55.677092582516565,58.904086541763554,42.589537014674995,46.03379981107778,20.394533935099513,45.155671921046725
200,87.99353623221498,59.29258980520316,39.52959714945833,70.43697884337607,59.965843504034,56.45948704118757,75.56217868825375,69.1990757341444,93.32367842551773,61.71754745356877,25.512982954136255,42.13706990020698,13.810590716933568,37.15836361636966,60.51556176382152,53.26645119523011,44.38582913281256,44.24379386381688,23.918815751427726,30.60725686550677
201,74.19303582359682,58.865797844786606,44.19981029539017,71.04576932603446,79.12279048354272,60.677883469708085,91.89516404883068,66.19219139049203,70.67785142586219,62.68632458208092,27.850756242866716,48.45154748526242,25.826883404782198,40.025000203997294,53.97317073290044,55.79874711792432,40.59631242233872,43.88695424908917,31.234975201088744,31.940534411824085
202,73.44431511426515,58.534041925252,40.81307634551853,61.57368044783418,68.97934924405197,61.654121650870096,84.6508333511866,66.12805174562345,71.49698790954648,63.12709582718469,30.348749979017043,51.97813314307794,33.04381647986611,25.359264733863483,50.66692959426765,47.503753807820495,41.02553893526355,46.10795914784235,24.770469223161186,37.27396374677555
203,70.25552541402497,62.652595149925276,39.626885559017325,60.058986475225936,75.57310401985802,61.11186076187949,89.19109892975506,67.04038233206481,74.82521522063195,66.6813476815669,34.32707428188019,52.064382876473815,27.788101950318744,24.421218311842573,54.425582121228274,56.045671784949526,40.905405518910975,42.6457343653807,23.858985668454768,38.05479894477124
204,96.67459656083479,64.31359835431154,31.366222802456978,80.27686470134967,79.5915067038489,75.89978392640586,92.06171958289993,79.12098714193773,96.80917492503278,73.79032608238609,36.93296951684864,73.31105701957979,17.09321431318601,24.394999524181394,125.88791201890524,61.5757617448845,39.76765110788426,45.20759371788,21.451931864078173,59.74592718305909
205,74.45215060214585,58.5593727131522,46.076579903711725,58.93349846840671,73.01348320978232,70.70426381431838,85.28232665553487,74.7247114474425,75.32443438182344,70.59730997983146,38.79891492870786,60.725117011704135,16.879910386313902,28.98624617309311,82.14433150788119,56.398778074874755,40.471952496724974,42.731083349313145,34.059864216021815,44.143567256511474
206,81.02372711472347,57.303194223506026,47.99675766863157,57.26645920073328,71.04384264634506,70.85140539848595,83.33651070506892,74.22970719609681,75.08454531336452,67.62034512808891,30.005549189381615,57.409371624173076,19.015601508699287,30.95879426947219,78.9956387446307,55.971085693705724,44.122934653574276,42.27928970533019,31.040105966556595,47.77556107138386
207,88.05858524549808,57.44611887649498,51.5934574030559,57.7178882543929,72.11674497626802,70.93762511801962,81.95719940585637,74.5355315820888,82.74188069410762,68.40077655104501,30.73464093704657,59.04220144265104,20.41305215934156,31.454544203420653,73.76376765359618,58.69866253242317,46.40644716918332,50.76977479588511,29.153706367268363,47.936358654800685
208,89.76231963004058,57.25763509399611,51.00111786840304,57.559687167836195,69.4009606666666,70.00461929670166,81.4793198221738,74.5762994585923,82.9476419829916,69.1337265603732,29.663923709277,58.50411940274742,20.80518889185776,31.299141352821113,74.95410230437713,58.60379758219809,45.907959973956714,48.94598891321639,29.377537704444133,49.4150577257058
209,82.90304268441517,56.34977360520699,44.00080506592275,53.60857841304356,71.60291063404314,69.25124464214036,75.55541690980495,73.00203755153046,82.04420960521401,69.07762795846153,32.84763985453437,60.20843733043642,21.1089051988004,29.728764230347117,74.70342960870211,57.7948887172296,44.35498618820487,46.706079603588144,32.920099978149096,46.314013675806684
210,90.25184310531436,56.54380098131099,43.25858912238994,56.57847032934209,60.438235642033035,71.23399759661748,64.15660851807961,71.32005962593901,95.00712908385577,62.289284605411275,16.28756047077356,60.626420793819435,16.507460046252532,33.24232732189838,92.47734246621945,56.87419717132508,49.134615248424296,46.01916671643179,33.49284137980265,46.284499941049674
211,84.9900525022036,55.852691552440724,45.25384982970231,54.49697300389595,57.6420390846941,68.98374508717993,67.18180849458368,68.24852604330464,76.31311156571098,67.56980231233022,27.216667419258556,46.75285883143195,17.135225758298155,23.850841125856938,66.17986632608618,55.699373075682146,53.46106484077786,42.05314160391935,31.117777144325352,42.98351032959893
212,83.75202222187418,54.90804075791468,41.34959294770305,55.53016412800045,55.51644824359968,70.40342900568943,63.248036738159755,68.5315718323819,78.0343637392343,68.5803133121397,35.73828309172132,47.67625538883835,17.973645347125245,22.41148968316654,66.26111919635737,56.69451677085817,55.15484622858236,40.67566582684672,30.199406356491576,41.816317405012896
213,93.23020461230868,59.54048947874953,32.77369044482333,58.89325170569819,53.40910789765496,73.84599870911255,60.37205361304751,73.37204279675974,83.11163021809705,72.74021716379436,42.95473274358813,48.92859674431121,13.222720382181684,18.956021211400355,87.10762964971337,54.2336177955014,56.29703526222459,46.70890720030262,29.855430232188883,45.115092250198295
214,91.5341607799712,60.619303157506856,42.23019631817656,57.297420299122194,50.73955724130985,72.99233190734505,51.44032102391507,74.05371509556699,101.10903869974206,65.11864582602635,37.92276332573853,46.51395022957598,16.429863451176985,39.49919134513426,93.77002645515621,54.540970502034305,55.42684953784707,45.34351137718142,24.606592913755033,49.230330007295095
215,83.54708825157029,58.62932520541462,41.967019004820784,57.09865013737833,49.0774664483306,75.04948525223543,50.959699626287744,70.9404249432311,95.1319940782961,64.43718145726783,41.581462667954106,32.06703584142401,15.288159125000234,34.3998710016454,79.22040784261935,54.14494193867145,53.52807090111001,44.151611254351685,26.696582380721466,46.07942329509084
216,87.11923788389757,59.14297164129776,41.64883568433639,59.83140009249486,55.87080420432022,75.31080215724448,49.8119208465311,71.15856597372117,92.11471632347157,66.06932462343853,39.783010443644606,28.332895259310398,24.717130671799158,47.7389848624795,83.74579966919225,53.28024449312474,44.90120842175976,39.96037923004616,26.526943432185234,45.414039247980334
217,85.47075340614595,58.57048157766601,44.50931666842966,59.498537382238936,57.38804597623937,73.73048371753268,52.89207034404038,70.16628604011427,101.75265615854786,65.23944275587242,34.30817908926325,27.85890804690705,16.679197844917837,47.49574420333638,78.67943900156737,51.86507992055815,42.945282750651614,39.98295689994528,25.25261929748064,45.46963999311278
218,83.35774418264309,58.19631368841315,44.22685315825522,58.79093924105465,56.054881914908286,73.99368643872344,51.72715879663756,70.92085798558226,100.95856053528773,65.1570223759798,35.1067717126987,27.311711502125956,17.03833842810425,45.29702349231105,78.94799098995367,51.07437080934736,42.441581195743716,39.085763475695714,24.90044296673467,44.93263487173348
219,39.92786427635425,92.8182028107549,23.25358713196658,74.37235941991378,62.386944770026595,77.73183393786233,152.73012617184682,73.2671774847085,105.71870835720698,84.94156650677525,11.6070055893183,80.54359749381264,314.2001367181644,45.55549357778542,29.105252235266477,80.29750970359696,12.649070898597303,90.59381723307428,12.23674724647547,63.69388522693915
220,101.83240348525938,72.31152792621327,27.122409598388263,52.700017252449335,39.22034571597271,81.45019459753532,36.42625961134146,73.14491834624866,139.3399832723091,66.06432167729362,45.84357680152057,43.47092756629546,90.84497796738474,62.82560352327688,46.280331943183114,71.09248761205387,68.09629663743057,65.53892211687274,57.90238543412596,64.31004984867674
221,74.15045553252048,73.8883405057322,35.56792366869807,50.53230273823852,88.25500240791939,72.46185752307912,69.36833009397002,67.98345684502902,127.05891874696493,64.13185987927315,46.1477971383851,63.796529746231975,83.98323981436887,71.09242943555365,34.320851309642144,88.98353698367488,45.28289035753454,73.46246727510653,87.12504739266092,64.92767553074532
222,104.31879302883154,70.15587602963184,33.630514819464416,52.39941976349793,37.88432681043189,70.77283575193107,43.55301304764376,67.18033202246976,141.0964193610559,62.49144966799718,35.17961985853309,53.00017737494327,89.73947257054493,63.588223378156236,48.721392648647075,55.9719578498338,62.358810567703586,61.863358204930805,33.16492311729047,72.22365578675472
223,101.2959518201229,68.68281145775964,35.46059881625413,54.28833764156629,36.72016720355786,70.4149402201043,51.54589096629506,66.88958113756775,140.01770169413655,62.21576055701647,35.78180162139681,52.69569635999396,87.2150344589481,61.25040174936607,39.61825508881378,56.53654944761294,58.21112538403781,58.37222323762092,35.528336524791996,70.04856176974657
224,98.21565922478021,69.05925928462486,40.79248663194541,50.52664020654489,37.17899120794532,71.968552347508,56.317863748324534,57.292493303290236,144.48826946513447,61.94357619331953,33.189939354566974,57.58933953344012,95.03685051858385,61.1065907962531,40.9877103615678,60.95308528302383,53.12130973551648,61.10703746019796,23.7816803141062,71.56418615426877
225,92.38323738564156,72.91591580909632,48.03056178800339,48.90241665838292,37.02140623820668,72.89778809995985,56.69206255018801,57.13342068463203,154.1370090365175,60.44227834966066,31.71202751484175,65.66521904083262,106.5587970819762,59.97804879434487,36.778315624303715,65.29073347031675,48.37209862618639,57.7174840604697,22.609816969963646,73.35202784813316
