Date,dlog_SOLVPN,dlog_COPPER,dlog_DXY,d_UST10Y,dlog_VIX,Factor1,Factor2
2021-10-05,-0.009020668,-0.010912218,0.001992043,0.047,-0.075046499,-0.6639436026750298,0.9824705812688361
2021-10-06,0.007625909,-0.010791472,0.003240564,0.0,-0.014184635,-0.1885717160556461,0.34452512555638154
2021-10-07,0.005474245,0.022882657,-0.000541134,0.048,-0.072058791,1.0392739603761167,1.2441022824034875
2021-10-08,-0.014696624,0.007512654,-0.001508232,0.036,-0.040203796,-0.26607295339150483,0.3919135761457064
2021-10-11,-0.00532738,0.021060718,0.002622013,0.016,0.063472423,-0.49721813171176554,0.058728298674454414
2021-10-12,0.003122141,-0.009434032,0.002044005,-0.056,-0.007528266,-0.008804137428984981,-0.5114283437187609
2021-10-13,0.004698017,0.043098906,-0.004655388,-0.03,-0.062894198,2.235144915864912,0.07195386455941931
2021-10-14,0.014018856,0.025254143,-0.001265682,-0.026,-0.100365857,2.076235254930277,0.642075981342218
2021-10-15,0.00307334,0.020938699,-0.000244812,0.058,-0.033778845,0.5761786341259186,1.074356904558553
2021-10-18,-0.004413336,-0.000846113,7.45e-05,0.017,0.000613309,-0.32524363729757,0.0893403489205413
2021-10-19,0.015229237,-0.004772772,-0.002312534,0.05,-0.038117704,0.8055548430139713,0.7524675273165284
2021-10-20,0.015470465,0.006675521,-0.002061273,0.019,-0.013466058,1.0566311906166759,0.3488528563593501
2021-10-21,0.011519199,-0.037882502,0.002381297,0.036,-0.031478009,-0.6238735651229438,0.6141135308808493
2021-10-22,0.005705781,-0.013360769,-0.001419553,-0.058,0.027597021,0.1872623178975257,-1.0890478056646054
2021-10-25,0.000488062,0.006647487,0.001963358,-0.005,-0.012390116,0.050592021434288335,0.22320605329617801
2021-10-26,0.003507035,-0.009318905,0.001406125,-0.023,0.04741439,-0.40442869253820146,-0.5551112110252197
2021-10-27,-0.007222298,-0.021746111,-0.001523392,-0.06,0.060698241,-0.7732660715680517,-1.596597150357231
2021-10-28,0.01127194,0.008619765,-0.005044794,0.028,-0.026859269,1.2727215289365232,0.24165391070518272
2021-10-29,-0.009305931,-0.015592417,0.008482449,-0.017,-0.016468808,-1.5392292049354421,0.36411353034765254
2021-11-01,0.007931421,0.004577715,-0.00257447,0.0,0.009182801,0.6746220002719826,-0.19428255559949997
2021-11-02,0.002131446,-0.006299775,0.002128136,-0.014,-0.023428938,-0.08992824473648678,0.11300890736355777
2021-11-03,0.002943078,-0.009814755,-0.002405126,0.056,-0.059767223,0.24306724679874966,0.756149733704713
2021-11-04,-0.005612506,0.0,0.005186149,-0.073,0.022266801,-0.6192380267597758,-0.6641737344021305
2021-11-05,-0.007295683,0.006131085,-0.000254429,-0.075,0.06518598,-0.2123571372415482,-1.4377327985074793
2021-11-08,0.008388984,0.013516815,-0.002919958,0.038,0.043923975,0.556860283213891,0.06713137319064727
2021-11-09,0.005509995,-0.005018831,-0.000914903,-0.054,0.032002731,0.27562621081010147,-0.9543380798222937
2021-11-10,-0.013188323,-0.011385322,0.009343585,0.131,0.052052286,-2.8130328997680003,1.6885673083471906
2021-11-11,0.003129754,0.017200286,0.003547129,0.008,-0.058824321,0.4662023527306257,0.9682140747795589
2021-11-12,0.008708046,0.011079819,-0.000493949,-0.008,-0.080750773,1.2163725603382904,0.5881371906960245
2021-11-15,0.007788603,-0.010511541,0.002907635,0.048,0.012202714,-0.5219981828047123,0.6994055778417874
2021-11-16,0.003450902,-0.010508378,0.00528969,0.022,-0.007303745,-0.7359713402838508,0.6857871638915527
2021-11-17,0.002374804,-0.02006446,-0.000855325,-0.055,0.044212697,-0.29618171366838525,-1.2227016140610847
2021-11-18,-0.000666802,0.008631804,-0.002999412,0.002,0.027667471,0.3070202154680042,-0.4130461722098787
2021-11-19,0.000710086,0.021827403,0.005073874,-0.039,0.018028657,0.059927245989461024,0.03440655259012987
2021-11-22,-0.007071342,-0.000568343,0.005359047,0.084,0.067987341,-1.7271576264567399,0.8499777471371011
2021-11-23,0.001219767,0.00589504,-0.000518033,0.044,0.010895049,-0.03583701194196269,0.4168634879897172
2021-11-24,0.010920079,0.009225988,0.003909689,-0.033,-0.042155873,0.6830533771759728,0.4359488627613791
2021-11-25,0.000301401,-0.00550285,0.0,-0.047,0.0,0.08949075571240722,-0.6426343026787323
2021-11-26,-0.013994246,-0.034950564,-0.007959581,-0.114,0.432020041,-2.6740317662825044,-5.5765714732327
2021-11-29,0.01735516,0.012516098,0.002431903,0.02,-0.220352203,2.0329185201073354,2.2683612683690018
2021-11-30,-0.012103884,-0.014150085,-0.003441736,-0.046,0.169095687,-1.324422724756495,-2.3479011550484157
2021-12-01,-0.013167058,-0.007856974,0.000177055,-0.052,0.135001441,-1.3813810500559007,-1.8156728944720035
2021-12-02,0.007697471,0.012285886,0.001394512,0.04,-0.1074335,0.9309303214966422,1.501130977050761
2021-12-03,-0.009185927,-0.007822117,-0.000457685,-0.088,0.092867779,-0.7104802925747656,-1.9506028065863315
2021-12-06,-0.00111118,0.016621525,0.00224481,0.077,-0.120803569,0.4503220530733844,2.0260405609286587
2021-12-07,0.022052755,0.000345762,0.000415153,0.049,-0.216451497,2.016354055040797,2.3519361483413337
2021-12-08,0.001733394,0.012254634,-0.005087111,0.046,-0.09531018,1.25862748092037,0.8281709157591199
2021-12-09,-0.011351647,-0.013869212,0.003861913,-0.031,0.081047228,-1.6128624183111309,-0.8979520377697382
2021-12-10,0.002576244,-0.010908777,-0.001580436,-0.015,-0.143778338,0.9488202815858232,0.5635077366383153
2021-12-13,0.005296958,-0.000817137,0.002546183,-0.068,0.083124754,-0.24955411304270617,-1.1256485771138727
2021-12-14,-0.00918127,-0.006208653,0.002001214,0.027,0.074916536,-1.3681711013873774,-0.24508915421491467
2021-12-15,0.010615544,-0.017663905,-0.000580251,0.017,-0.126443085,0.7910230479686606,0.952947521501307
2021-12-16,0.002914046,0.028765392,-0.004852033,-0.034,0.064246877,1.0926649380431503,-1.0232237504326904
2021-12-17,0.001952311,-0.002326935,0.005535865,-0.017,0.047469757,-0.7835145116224805,-0.07235164554418831
2021-12-20,-0.006032629,-0.000582581,-3.11e-05,0.021,0.058522548,-0.747361545833704,-0.2917931403232431
2021-12-21,0.006264589,0.012163486,-0.000580209,0.039,-0.084827493,0.9451343699697914,1.1365363961632986
2021-12-22,0.005884058,0.010651192,-0.004466426,-0.014,-0.12022533,1.7721520503508958,0.39324367557329093
2021-12-23,0.000503716,0.000113915,-0.000770657,0.04,-0.036626122,0.12676038222935984,0.613418487421397
2021-12-27,0.015406615,0.01806122,0.001051695,-0.016,-0.015713006,1.1641172621937481,0.33577755957657623
2021-12-28,0.002660815,-0.008989835,0.001216918,0.007,-0.00795007,-0.22252295314814435,0.1530753191355985
2021-12-29,-0.000192818,-0.004412021,-0.002883481,0.072,-0.034216153,0.05197473049357051,0.7320149430315468
2021-12-30,0.005401577,-0.003976148,0.00039606,-0.049,0.02217127,0.18958206833107227,-0.7024803822858827
2021-12-31,0.001574836,0.016034671,-0.003873526,0.005,-0.006367605,0.8676465373441975,-0.1247227815139389
2022-01-03,-0.007077028,-0.009454207,0.006444101,0.125,-0.036668804,-1.6175842544951584,2.0687624086653416
2022-01-04,-0.020483389,0.012027347,0.000654596,0.012,0.018502468,-0.8945522296008411,-0.1357666464866028
2022-01-05,-0.0389989,-0.013838326,-0.000956063,0.051,0.154235157,-3.1660343247597744,-1.2384658578284953
2022-01-06,-0.002905269,-0.013458232,0.001496042,0.028,-0.00610068,-0.719146777329631,0.2973537929021834
2022-01-07,-0.000580282,0.012664896,-0.006290115,0.037,-0.044312697,1.029319512257552,0.23635717480682739
2022-01-10,-0.006594179,-0.01323918,0.002795862,-0.01,0.033546122,-1.0810425450280499,-0.35137642501540933
2022-01-11,-0.00343072,0.017538315,-0.003809727,-0.009,-0.052379071,1.0118589934392581,-0.017827192029257578
2022-01-12,0.002945192,0.032760689,-0.007600049,0.006,-0.043859375,1.9465908772785696,-0.01846247816922155
2022-01-13,-0.013062496,-0.006686788,-0.001328582,-0.051,0.142078755,-1.2338662551736495,-1.9756934041761411
2022-01-14,-0.007260987,-0.027994914,0.004064533,0.092,-0.056724066,-1.5317574944251386,1.436985104130534
2022-01-18,-0.007989243,-0.008633474,0.00588841,0.082,0.171932533,-2.630932646416604,0.0715598846027921
2022-01-19,-0.008968003,0.019769071,-0.002332356,-0.021,0.045462374,0.12344910349497996,-0.7538369643626688
2022-01-20,-0.006415051,0.024856292,0.00235325,-0.043,0.070417433,-0.19322399061833653,-0.6840932976024549
2022-01-21,-0.011043677,-0.012848142,-0.000930179,-0.041,0.119908343,-1.244629442941278,-1.6991840744369404
2022-01-24,0.003688484,-0.024955136,0.002767091,0.006,0.035748487,-0.9776924446558695,-0.15247982041457922
2022-01-25,-0.012744365,0.008462674,0.000281501,0.0,0.041276741,-0.6691382167559876,-0.3971639917985327
2022-01-26,-0.015222641,0.014501091,0.004908292,0.097,0.0253499,-1.496302188014725,1.285209409000507
2022-01-27,-0.025631307,-0.020473949,0.008696515,-0.07,-0.04708636,-1.9834089066153178,-0.2855432127324206
2022-01-28,0.028469292,-0.025413456,0.000246776,-0.025,-0.097411435,1.348464606637005,0.4999638832654138
2022-01-31,0.026179029,0.003241119,-0.007523139,0.006,-0.107934727,2.6769359821358347,0.4691209833629479
2022-02-01,0.000170168,0.023979226,-0.001679523,0.011,-0.122829983,1.4263367465634356,0.9991760060245274
2022-02-02,0.001567961,0.013893781,-0.004575953,-0.024,0.005902401,0.9547050083290803,-0.6314106153501644
2022-02-03,-0.015762589,-0.004796172,-0.00581245,0.065,0.097406832,-1.1028052772082462,-0.7292324592766521
2022-02-04,-0.003900363,0.004016966,0.001058373,0.08,-0.047517873,-0.2994152552982641,1.29817632221328
2022-02-07,-0.002969078,-0.005023734,-0.000922084,0.003,-0.015625318,-0.0879593233205519,-0.07068453164309224
2022-02-08,0.000752743,-0.000671742,0.002606881,0.046,-0.064130322,-0.10766651729894809,1.1721985914887616
2022-02-09,0.029317132,0.030333766,-0.00153818,-0.02,-0.071528065,2.7157772206619613,0.7366553885256895
2022-02-10,-0.022491167,0.01209518,0.000565321,0.098,0.180566511,-2.3501905326810744,-0.2807369841580924
2022-02-11,-0.02340093,-0.032621668,0.00547958,-0.125,0.134785311,-2.6569643331952806,-2.55342010541784
2022-02-14,-0.009836759,-0.00033276,0.002941347,0.068,0.034839221,-1.3118805543187972,0.6404154748363637
2022-02-15,0.016065116,0.00608308,-0.003774394,0.057,-0.097430322,1.5805602030005081,1.2221645805150176
2022-02-16,-0.003808673,0.00110205,-0.003088322,-0.003,-0.056426249,0.5253661256161707,-0.009022791686858116
2022-02-17,-0.007680861,-0.00286786,0.00110705,-0.072,0.146060642,-1.0886800171866007,-1.9253159328550449
2022-02-18,-0.006290635,-0.000552456,0.002283332,-0.041,-0.012889545,-0.28863371959771045,-0.3208826579015281
2022-02-22,-0.004993346,-0.002102119,-0.000114564,0.017,0.037486709,-0.5821620701318395,-0.2010483179795402
2022-02-23,-0.011130389,-0.006444467,0.001841842,0.054,0.073909609,-1.5650741903981868,0.035926912589018076
2022-02-24,0.015974892,-0.006149737,0.009622124,-0.028,-0.022824597,-0.2067579732940235,0.8001007485658969
2022-02-25,0.018348056,0.006038261,-0.005151325,0.0,-0.094354173,2.0796867323194084,0.43978565533872266
2022-02-28,-0.004423425,-0.006823674,0.000775944,-0.148,0.088731535,-0.2987947267926939,-2.4423305669496393
2022-03-01,0.002101858,0.031380323,0.007336457,-0.106,0.099972894,-0.07407285768299175,-1.0079099399361833
2022-03-02,0.012007929,0.014899865,8.21e-05,0.162,-0.080593079,0.5964009868313929,2.707526147989977
2022-03-03,0.002755884,0.024559295,0.003862611,-0.038,-0.008494007,0.5020953468114814,0.17233761355967941
2022-03-04,-0.002321762,0.032104825,0.008958535,-0.103,0.048039977,-0.1340377053925086,-0.5208745826666047
2022-03-07,-0.024684897,-0.042722534,0.006304134,0.04,0.130830751,-3.791308734768011,-0.6285875475707275
2022-03-08,-0.012124375,-0.004448689,-0.002167613,0.063,-0.036885992,-0.5072954836424067,0.5515749771368593
2022-03-09,0.023223966,-0.029627807,-0.011439833,0.111,-0.079355023,1.5267442919770222,0.8136350241964618
2022-03-10,-0.007280966,0.017344608,0.005609385,0.042,-0.070865634,-0.31035031144256975,1.4982822007218146
2022-03-11,-0.019772885,-0.005820236,0.006334964,0.004,0.017055185,-1.849947185008305,0.13697146887708475
2022-03-14,-0.018737811,-0.022408983,-0.00253524,0.145,0.032632454,-1.99196762117182,0.7491984233014968
2022-03-15,0.009128855,-0.00221337,0.001869226,0.007,-0.06300785,0.4900882852111688,0.7380976784715484
2022-03-16,0.033617533,0.019202872,-0.004481885,0.043,-0.11197526,2.9128397722585335,1.4455122043796291
2022-03-17,0.014177729,0.021822957,-0.006571877,-0.025,-0.038216343,2.196733199607229,-0.27941967094407394
2022-03-18,0.013388212,0.007943695,0.002568783,-0.014,-0.072700555,1.0034288779561698,0.7699701363090236
2022-03-21,-0.005865288,-0.006137585,0.002765269,0.144,-0.014346238,-1.310882083651732,1.8537002437860541
2022-03-22,0.003142638,-0.002231551,0.000243628,0.084,-0.025394091,-0.1921971360574562,1.1555550969773207
2022-03-23,-0.006218174,0.016145552,0.000933356,-0.091,0.027092605,0.24827390059149237,-1.1508451276616674
2022-03-24,0.011551418,-0.007143638,0.001874225,0.08,-0.084045901,0.2671792076022816,1.725777533643839
2022-03-25,-0.005055864,-0.009321114,0.000222647,0.118,-0.040495175,-0.7963975778187579,1.4836702818514278
2022-03-28,0.013356711,0.005730067,0.002354999,-0.022,-0.058374632,0.9242599523968622,0.5378041548806828
2022-03-29,0.024027224,0.001163221,-0.006217867,-0.068,-0.037897086,2.3158366736849905,-0.8109439594784421
2022-03-30,-0.0016781,0.004534199,-0.00576623,-0.04,0.022496371,0.6907554866133441,-1.167553827607135
2022-03-31,-0.014697056,-0.000105213,0.004943063,-0.013,0.061689147,-1.5239718280327947,-0.37604029193850136
2022-04-01,0.016421218,-0.013026395,0.00271084,0.044,-0.046288432,0.2001576688545463,1.1294928592509779
2022-04-04,0.008722625,0.019424236,0.003512132,0.004,-0.055511633,0.7741292577636408,0.9892656678780958
2022-04-05,-0.002001948,0.002923063,0.004576575,0.161,0.124402614,-2.030676057579643,1.3907896011649912
2022-04-06,0.0013168,-0.011638401,0.001878992,0.044,0.049627619,-0.9362608787714718,0.20666546244852685
2022-04-07,-0.010453985,-0.007834873,0.001454546,0.067,-0.025201792,-0.99119184129797,0.8336153994330399
2022-04-08,-0.002033648,0.005829066,-7.02e-05,0.039,-0.01826321,-0.034231646909635746,0.5561361982018973
2022-04-11,-0.013217344,-0.019312417,0.001712767,0.07,0.141240261,-2.428427303814181,-0.3970210134272162
2022-04-12,-0.00688717,0.016773002,0.003676034,-0.047,-0.004523964,-0.07913039922071206,-0.17486610911051398
2022-04-13,0.009378181,0.000423684,-0.003786124,-0.024,-0.106001923,1.5768451094004148,0.19227299618932167
2022-04-14,-0.011816977,0.0022214,0.004125076,0.125,0.039537944,-1.7639725423351535,1.378583680204957
2022-04-18,-0.004847954,0.016764852,0.004376113,0.029,-0.023624901,-0.3038721902167808,0.9364261934105848
2022-04-19,0.018739155,-0.017293309,0.001963021,0.083,-0.036751954,0.044975411733954127,1.4452605476926343
2022-04-20,0.008605841,-0.013838841,-0.005432502,-0.106,-0.050382447,1.432970073797968,-1.4387215222054426
2022-04-21,-0.018077563,0.010450084,0.001959897,0.074,0.109877856,-1.8029260667752087,0.09414918448466893
2022-04-22,-0.011991063,-0.026006194,0.005935794,-0.003,0.218193046,-3.1065834297309536,-1.449017805321665
2022-04-25,-0.003017976,-0.028827442,0.005478332,-0.087,-0.043099192,-0.7555031562172245,-0.578113904094496
2022-04-26,-0.019247056,-0.001906792,0.005380071,-0.09,0.215564943,-2.382790938923283,-2.3765898828669316
2022-04-27,-0.007497197,0.003026738,0.00628409,0.098,-0.058985155,-1.0643507010359234,1.999856237221618
2022-04-28,0.02243072,-0.007527703,0.006736965,0.006,-0.052293128,0.38144491327594315,1.2156975847585714
2022-04-29,-0.025766697,-0.005654844,-0.006736965,0.106,0.107691907,-1.7294252616779497,-0.5425536915290399
2022-05-02,-0.010882061,-0.032389162,0.007768664,0.039,-0.032251046,-2.0973305942712392,0.8917599724256455
2022-05-03,0.014954585,0.003508365,-0.002605399,0.002,-0.10042528,1.6191298949274426,0.6655121512313122
2022-05-04,0.012846137,0.012759714,-0.008753513,-0.033,-0.140343308,2.808762673323054,0.03637128726583652
2022-05-05,-0.02313806,-0.01077709,0.011705787,0.089,0.204881829,-4.224352936288917,0.22824500250191043
2022-05-06,-0.006318209,-0.005725318,-0.001040984,0.107,-0.032907351,-0.6264042175301456,1.2052616399325946
2022-05-09,-0.050229524,-0.017375297,-4.82e-05,-0.108,0.140668828,-3.0289254003427946,-3.1055536432538764
2022-05-10,-0.014717654,-0.009343623,0.002446638,-0.045,-0.051975087,-0.6411660781207885,-0.2741997167987546
2022-05-11,0.004187798,0.013033006,-0.000664046,-0.064,-0.013119944,0.932566254021674,-0.5913814787964375
2022-05-12,-0.002102336,-0.026116172,0.00980029,-0.07,-0.024562093,-1.307158100349281,-0.0830923694481457
2022-05-13,0.033251907,0.018005441,-0.00263462,0.073,-0.095719455,2.430715342862151,1.834474518560627
2022-05-16,-0.010573578,0.003944307,-0.004032167,-0.042,-0.049708494,0.5307054884519505,-0.6600270054527189
2022-05-17,0.013079099,0.011268727,-0.007639471,0.109,-0.051159186,1.463289310611717,1.17323096789068
2022-05-18,-0.016555625,-0.014375062,0.004390437,-0.111,0.170760734,-2.0811521473249295,-2.4796012638592075
2022-05-19,0.008306903,0.024701368,-0.010754509,-0.047,-0.053403502,2.6445414090698356,-0.8582563704336509
2022-05-20,0.013475687,-0.001869596,0.004098605,-0.049,0.002722016,0.3218267459568469,-0.1110553836725853
2022-05-23,0.014614472,0.016356725,-0.010483849,0.073,-0.032812476,2.017909794204525,0.43662351269990957
2022-05-24,0.00527457,-0.009363689,-0.002225851,-0.107,0.033491824,0.5431254298229979,-1.7451979941484703
2022-05-25,0.00682753,-0.011799892,0.00202994,-0.003,-0.037361661,0.03533821414544228,0.3411855828626477
2022-05-26,-0.001133032,0.001057145,-0.002147744,-0.009,-0.031146244,0.42011300147293645,-0.13458456681969747
2022-05-27,0.024401997,0.011091118,-0.001572049,0.001,-0.066917105,1.9171479318300702,0.7084599462860744
2022-05-30,0.003719709,0.006365394,-0.003871869,0.069,0.03138413,0.20980587753759156,0.30500151993040275
2022-05-31,-0.009559596,-0.008108466,0.004540292,0.037,-0.01327537,-1.2210925053515824,0.6857744330744002
2022-06-01,-0.008853824,0.007069624,0.007469625,0.062,-0.019275847,-1.2280045985813244,1.429289501969529
2022-06-02,0.013042536,0.050773469,-0.006821289,0.002,-0.038489179,2.730582083293705,0.26382819198673035
2022-06-03,-0.01015128,-0.01738404,0.003215815,0.028,0.002827713,-1.378427938774187,0.2587161186102763
2022-06-06,0.006762701,-0.008412365,0.00280538,0.099,0.011231566,-0.7408521638741583,1.2996775546357435
2022-06-07,0.004447588,0.000112632,-0.001191569,-0.061,-0.042785096,0.8604485770622319,-0.5125543906679124
2022-06-08,-0.005237959,0.003373064,0.002157456,0.048,-0.002501043,-0.6140813237880536,0.6878401205826818
2022-06-09,-0.018532094,-0.015497171,0.006531778,0.019,0.085166326,-2.522716208227177,-0.21107970776983803
2022-06-10,-0.023422065,-0.019221401,0.008998513,0.119,0.061683741,-3.424994810985283,1.244734010022031
2022-06-13,-0.043026223,-0.019479611,0.007613692,0.197,0.203712747,-5.386309494587704,0.7933584003684007
2022-06-14,-0.012942464,-0.012640283,0.003756739,0.117,-0.039879366,-1.6113704672668723,1.6502757083961417
2022-06-15,0.018146918,0.001678657,-0.003871089,-0.187,-0.098619412,2.7311257721669246,-1.6480821888357686
2022-06-16,-0.027731172,-0.013387404,-0.014571752,-0.097,0.106541452,-0.1981095039956133,-3.7097010099109333
2022-06-17,0.011530962,-0.023588317,0.010302874,0.036,-0.056819276,-0.9881238653065705,1.6284041460440366
2022-06-20,0.00065522,-0.002738705,0.0,0.046,-0.003217506,-0.2455483767493045,0.4983425036024636
2022-06-21,0.023453332,0.008317347,-0.002654542,0.002,-0.027443735,1.6837990669053045,0.3131806217319794
2022-06-22,0.013160484,-0.024402137,-0.0022095,-0.119,-0.04194054,1.0522565300005864,-1.3962016980947305
2022-06-23,0.019893556,-0.053201959,0.002027161,-0.071,0.003448279,-0.2771740355239114,-0.9401093296774964
2022-06-24,0.016395707,0.000400721,-0.00223876,0.049,-0.064699177,1.1367253642647999,0.993055944358727
2022-06-27,-0.000239617,0.005327663,-0.002706648,0.064,-0.010336009,0.1546512219555097,0.5771020062836753
2022-06-28,-0.020243872,0.003844884,0.005607428,-0.025,0.050996404,-1.632748477091006,-0.420563163227248
2022-06-29,-0.018428204,0.000529171,0.005623849,-0.09,-0.00707717,-0.9774640156184711,-0.7856945290063787
2022-06-30,0.006816433,-0.018824399,-0.003678705,-0.07,0.019342963,0.4579543227573087,-1.4099127163542606
2022-07-01,0.009582017,-0.028987537,0.004250793,-0.128,-0.072581929,0.31180054410156677,-0.8001532215163292
2022-07-04,0.000683844,-0.005564845,0.0,0.043,0.030612754,-0.5000608245097825,0.20454388468158963
2022-07-05,-0.005801982,-0.048302002,0.013360107,-0.114,0.000363174,-2.325384381755177,-0.701328268399452
2022-07-06,-0.000739174,-0.002051884,0.005421694,0.116,-0.029852963,-1.044934520025338,1.9754040577599237
2022-07-07,0.006826803,0.047000054,0.000570475,0.066,-0.024617793,1.1803776566494573,1.463644924099755
2022-07-08,-0.006600887,-0.014096653,-0.001291047,0.08,-0.056797598,-0.5398042052939684,0.9518901656183498
2022-07-11,-0.008507004,-0.026322987,0.009392103,-0.087,0.060242578,-1.9872470845725965,-0.9901613296570425
2022-07-12,-0.010838606,-0.042426546,0.000769441,-0.022,0.041906618,-1.7370836325321026,-1.0517182924380175
2022-07-13,0.000899873,0.010438034,-0.001446668,-0.036,-0.017372457,0.7014930292023625,-0.37113487966738884
2022-07-14,-0.006011002,-0.033979394,0.006023251,0.023,-0.015783868,-1.7503813861965654,0.48419524424311006
2022-07-15,0.009352273,0.006981643,-0.004585849,-0.03,-0.085772475,1.7232605623886512,-0.030092377170271346
2022-07-18,-0.006683251,0.034045841,-0.006321427,0.061,0.043212861,0.6232244808269936,0.024112160688024204
2022-07-19,0.023951875,-0.016574133,-0.006371027,0.039,-0.032131278,1.3746547412928487,0.22672616191227352
2022-07-20,-0.006042625,0.010278204,0.003775127,0.002,-0.025631829,-0.30761318891704115,0.5056942843457443
2022-07-21,0.012130426,-0.008001854,-0.001394107,-0.148,-0.032775864,1.3855121506898003,-1.59085678639018
2022-07-22,0.002441035,0.015343261,-0.001714889,-0.128,-0.00346771,1.263215662375856,-1.5036535734250749
2022-07-25,-0.003694379,0.001491647,-0.002497935,0.053,0.014227444,-0.21054858344333433,0.21718731423792229
2022-07-26,0.000835737,0.008903457,0.00645741,-0.004,0.055373145,-0.7767393715666915,0.1950187879251603
2022-07-27,0.007702689,0.013354076,-0.006683095,-0.018,-0.060523371,1.8173665557919074,-0.2156347582768367
2022-07-28,0.033384149,0.014759348,-0.000893836,-0.114,-0.039943866,2.7132476221444395,-0.6119098354755909
2022-07-29,-0.003271049,0.026645567,-0.004311022,-0.013,-0.045816533,1.267344819425786,-0.07017722458109191
2022-08-01,-0.006268317,-0.007863,-0.004196771,-0.07,0.068398852,-0.11368434814246808,-1.8678812399531939
2022-08-02,-0.002777683,-0.006931211,0.007264504,0.16,0.046619517,-2.116293844217604,2.056995829580553
2022-08-03,0.008722232,-0.014440168,0.002569643,-0.042,-0.086365762,0.47745991789566944,0.2719887317544432
2022-08-04,0.005567938,0.004597709,-0.007653038,-0.012,-0.023508803,1.3684491346229886,-0.5951932563460111
2022-08-05,-0.003284172,0.0201511,0.008714734,0.133,-0.013618431,-1.1683409941243594,2.5252520761008084
2022-08-08,0.001037243,0.009507902,-0.001569453,-0.077,0.006597573,0.7470698495416085,-1.0342641250008788
2022-08-09,-0.006564478,-0.000139169,-0.000668,0.029,0.022295396,-0.5121605104736374,-0.008201669319805888
2022-08-10,0.011491342,0.017384544,-0.011091666,0.006,-0.097885841,2.6711329701793503,0.014728893683962276
2022-08-11,-0.005190965,0.015203225,-0.000818759,0.104,0.02303557,-0.4275220152366689,1.0086666490510392
2022-08-12,0.0133231,-0.010291221,0.004902529,-0.047,-0.03373086,0.23908321759067871,0.15753214916251773
2022-08-15,0.010610459,-0.014256581,0.008709944,-0.049,0.021277398,-0.7086910088120812,0.023958505708166107
2022-08-16,-0.005055932,0.001379691,-0.000422891,0.015,-0.013118251,-0.15630305440573675,0.12781534834542432
2022-08-17,-0.0092683,-0.010951797,0.000920733,0.094,0.010608839,-1.2950949304107167,0.8422505775776705
2022-08-18,-0.002046528,0.012880173,0.008686316,-0.016,-0.017233067,-0.5613142970791456,0.7532108886058726
2022-08-19,-0.01118901,0.009586488,0.006338386,0.09,0.051804411,-1.7102239198738365,1.1574342295356685
2022-08-22,-0.023403802,-0.004234111,0.008135332,0.048,0.144394505,-3.1416556306153454,-0.098574375654069
2022-08-23,-0.010751705,0.011702406,-0.00392581,0.033,0.012941112,-0.033290080989451167,-0.13650349152367974
2022-08-24,0.003225515,-0.013072082,0.000570981,0.052,-0.054989348,-0.15191906297734634,0.9171553589412821
2022-08-25,0.021201924,0.01374826,-0.001686256,-0.078,-0.046645227,2.0957530941424367,-0.3848375884206994
2022-08-26,-0.02440712,-0.000405652,0.002928395,-0.001,0.160036512,-2.399617062461116,-1.2252933997540971
2022-08-29,-0.016687969,-0.024229506,0.000358553,0.084,0.025112388,-1.9234511440130662,0.35652376857781964
2022-08-30,-0.014232598,-0.016485425,-0.000376944,-0.002,0.0,-0.9968030801160427,-0.4405971708946673
2022-08-31,0.00262661,-0.00862989,-0.000772719,0.084,-0.013057021,-0.3309869238214069,0.914563513205035
2022-09-01,-0.007911151,-0.031904547,0.009279045,0.063,-0.012055367,-2.3481618829330824,1.2123261799473959
2022-09-02,-0.019647792,0.002490661,-0.001532931,-0.064,-0.003527341,-0.35763734767197797,-1.1451758177404434
2022-09-05,-0.00320651,0.010625236,0.0,0.028,0.02021056,-0.16119926095064538,0.19618120036136039
2022-09-06,-0.00276282,0.003180113,0.006317324,0.128,0.034786116,-1.5539576425395096,1.770936296086167
2022-09-07,0.012874585,-0.00884256,-0.003381268,-0.084,-0.088126826,1.6462768475636993,-0.6353351921674579
2022-09-08,0.004577154,0.027713741,-0.00108406,0.056,-0.042700788,0.9574727621577526,1.1185605822938955
2022-09-09,0.012443498,0.011966075,-0.006547506,-0.008,-0.035348508,1.7862853965063672,-0.21018209912889205
2022-09-12,0.01181385,0.01182458,-0.006267478,0.043,0.046300597,0.9950594440388789,-0.160814606130009
2022-09-13,-0.038073681,-0.013785639,0.013689612,0.054,0.133164757,-4.589833811479156,0.2667992510462043
2022-09-14,-0.008391053,-0.010288302,-0.001622312,-0.008,-0.04155567,-0.17452976072879323,-0.2025176568061094
2022-09-15,-0.01523072,-0.008107576,0.000729454,0.045,0.004196077,-1.208892013498387,0.2427579576842153
2022-09-16,-0.004165223,0.008532475,0.000227845,0.006,0.001141335,-0.06092557989071536,0.058929474575608175
2022-09-19,-0.003493579,-0.001558847,0.002239235,0.039,-0.020746038,-0.5086839595299081,0.6939351667140746
2022-09-20,-0.018207597,-0.00269829,-0.000363762,0.075,0.052922401,-1.5310900878750326,0.16973383451571475
2022-09-21,-0.010509412,-0.010148018,0.00366793,-0.035,0.030102001,-1.1413703566324265,-0.5658201863679229
